seed,fold_id,method_name,epoch,step,term_name,weight,raw_loss,weighted_loss,count,status
43,leave_one_sortie_out__fold01,chronaris,7,1,chronaris_causal_direction,0.0,0.09178666770458221,0.0,1543,scheduled_zero_or_unavailable
43,leave_one_sortie_out__fold01,chronaris,8,1,chronaris_continuous_alignment,0.0,0.895904004573822,0.0,1370,scheduled_zero_or_unavailable
43,leave_one_sortie_out__fold01,chronaris,8,1,chronaris_physical_consistency,0.0,1.2370191812515259,0.0,5,scheduled_zero_or_unavailable
43,leave_one_sortie_out__fold01,chronaris,8,1,chronaris_causal_direction,0.0,0.08845725655555725,0.0,1370,scheduled_zero_or_unavailable
43,leave_one_sortie_out__fold01,chronaris,9,1,chronaris_continuous_alignment,0.0,0.9037381410598755,0.0,1411,scheduled_zero_or_unavailable
43,leave_one_sortie_out__fold01,chronaris,9,1,chronaris_physical_consistency,0.0,9.182916641235352,0.0,5,scheduled_zero_or_unavailable
43,leave_one_sortie_out__fold01,chronaris,9,1,chronaris_causal_direction,0.0,0.09187192469835281,0.0,1411,scheduled_zero_or_unavailable
43,leave_one_sortie_out__fold01,chronaris,10,1,chronaris_continuous_alignment,0.0,0.9082986116409302,0.0,1434,scheduled_zero_or_unavailable
43,leave_one_sortie_out__fold01,chronaris,10,1,chronaris_physical_consistency,0.0,916.1069946289062,0.0,4,scheduled_zero_or_unavailable
43,leave_one_sortie_out__fold01,chronaris,10,1,chronaris_causal_direction,0.0,0.0978180542588234,0.0,1434,scheduled_zero_or_unavailable
43,leave_one_sortie_out__fold01,chronaris,11,1,chronaris_continuous_alignment,0.020000000000000004,0.9066924452781677,0.018133848905563354,1499,active
43,leave_one_sortie_out__fold01,chronaris,11,1,chronaris_physical_consistency,0.010000000000000002,238.26040649414062,2.3826041221618652,5,active
43,leave_one_sortie_out__fold01,chronaris,11,1,chronaris_causal_direction,0.010000000000000002,0.09391772001981735,0.0009391771745868027,1499,active
43,leave_one_sortie_out__fold01,chronaris,12,1,chronaris_continuous_alignment,0.04000000000000001,0.7971296906471252,0.031885188072919846,1357,active
43,leave_one_sortie_out__fold01,chronaris,12,1,chronaris_physical_consistency,0.020000000000000004,3823.826904296875,76.4765396118164,5,active
43,leave_one_sortie_out__fold01,chronaris,12,1,chronaris_causal_direction,0.020000000000000004,0.09318549185991287,0.0018637097673490644,1357,active
43,leave_one_sortie_out__fold01,chronaris,13,1,chronaris_continuous_alignment,0.06,0.7033790349960327,0.04220274090766907,1499,active
43,leave_one_sortie_out__fold01,chronaris,13,1,chronaris_physical_consistency,0.03,6.433302402496338,0.19299906492233276,5,active
43,leave_one_sortie_out__fold01,chronaris,13,1,chronaris_causal_direction,0.03,0.08619172126054764,0.0025857514701783657,1499,active
43,leave_one_sortie_out__fold01,chronaris,14,1,chronaris_continuous_alignment,0.08000000000000002,0.5963422656059265,0.04770737886428833,1594,active
43,leave_one_sortie_out__fold01,chronaris,14,1,chronaris_physical_consistency,0.04000000000000001,7.081851959228516,0.2832740843296051,5,active
43,leave_one_sortie_out__fold01,chronaris,14,1,chronaris_causal_direction,0.04000000000000001,0.09713903814554214,0.003885561367496848,1594,active
43,leave_one_sortie_out__fold01,chronaris,15,1,chronaris_continuous_alignment,0.1,0.4632112681865692,0.04632112756371498,1436,active
43,leave_one_sortie_out__fold01,chronaris,15,1,chronaris_physical_consistency,0.05,1.142710566520691,0.057135529816150665,4,active
43,leave_one_sortie_out__fold01,chronaris,15,1,chronaris_causal_direction,0.05,0.09436644613742828,0.004718322306871414,1436,active
43,leave_one_sortie_out__fold01,chronaris,16,1,chronaris_continuous_alignment,0.12,0.35125482082366943,0.042150579392910004,1343,active
43,leave_one_sortie_out__fold01,chronaris,16,1,chronaris_physical_consistency,0.06,0.36332884430885315,0.021799730136990547,5,active
43,leave_one_sortie_out__fold01,chronaris,16,1,chronaris_causal_direction,0.06,0.09633167833089828,0.005779900588095188,1343,active
43,leave_one_sortie_out__fold01,chronaris,17,1,chronaris_continuous_alignment,0.13999999999999999,0.24663059413433075,0.034528281539678574,1312,active
43,leave_one_sortie_out__fold01,chronaris,17,1,chronaris_physical_consistency,0.06999999999999999,60.06109619140625,4.2042765617370605,5,active
43,leave_one_sortie_out__fold01,chronaris,17,1,chronaris_causal_direction,0.06999999999999999,0.09699058532714844,0.006789341103285551,1312,active
43,leave_one_sortie_out__fold01,chronaris,18,1,chronaris_continuous_alignment,0.16000000000000003,0.19043725728988647,0.03046995960175991,1307,active
43,leave_one_sortie_out__fold01,chronaris,18,1,chronaris_physical_consistency,0.08000000000000002,0.8590041399002075,0.06872033327817917,5,active
43,leave_one_sortie_out__fold01,chronaris,18,1,chronaris_causal_direction,0.08000000000000002,0.09634137153625488,0.007707309443503618,1307,active
17,leave_one_sortie_out__fold02,chronaris,1,1,chronaris_continuous_alignment,0.0,1.2375516891479492,0.0,2445,scheduled_zero_or_unavailable
17,leave_one_sortie_out__fold02,chronaris,1,1,chronaris_physical_consistency,0.0,2.332746744155884,0.0,5,scheduled_zero_or_unavailable
17,leave_one_sortie_out__fold02,chronaris,1,1,chronaris_causal_direction,0.0,0.11843618750572205,0.0,2445,scheduled_zero_or_unavailable
17,leave_one_sortie_out__fold02,chronaris,1,2,chronaris_continuous_alignment,0.0,1.327409267425537,0.0,489,scheduled_zero_or_unavailable
17,leave_one_sortie_out__fold02,chronaris,1,2,chronaris_physical_consistency,0.0,1.1090606451034546,0.0,4,scheduled_zero_or_unavailable
17,leave_one_sortie_out__fold02,chronaris,1,2,chronaris_causal_direction,0.0,0.11702284961938858,0.0,489,scheduled_zero_or_unavailable
17,leave_one_sortie_out__fold02,chronaris,2,1,chronaris_continuous_alignment,0.0,1.3337253332138062,0.0,2266,scheduled_zero_or_unavailable
17,leave_one_sortie_out__fold02,chronaris,2,1,chronaris_physical_consistency,0.0,469431.21875,0.0,5,scheduled_zero_or_unavailable
17,leave_one_sortie_out__fold02,chronaris,2,1,chronaris_causal_direction,0.0,0.12725146114826202,0.0,2266,scheduled_zero_or_unavailable
17,leave_one_sortie_out__fold02,chronaris,2,2,chronaris_continuous_alignment,0.0,1.3010237216949463,0.0,364,scheduled_zero_or_unavailable
17,leave_one_sortie_out__fold02,chronaris,2,2,chronaris_physical_consistency,0.0,229.9246368408203,0.0,5,scheduled_zero_or_unavailable
17,leave_one_sortie_out__fold02,chronaris,2,2,chronaris_causal_direction,0.0,0.13214178383350372,0.0,364,scheduled_zero_or_unavailable
17,leave_one_sortie_out__fold02,chronaris,3,1,chronaris_continuous_alignment,0.0,1.2870020866394043,0.0,2470,scheduled_zero_or_unavailable
17,leave_one_sortie_out__fold02,chronaris,3,1,chronaris_physical_consistency,0.0,286726.15625,0.0,5,scheduled_zero_or_unavailable
17,leave_one_sortie_out__fold02,chronaris,3,1,chronaris_causal_direction,0.0,0.10953877866268158,0.0,2470,scheduled_zero_or_unavailable
17,leave_one_sortie_out__fold02,chronaris,3,2,chronaris_continuous_alignment,0.0,1.2840546369552612,0.0,530,scheduled_zero_or_unavailable
17,leave_one_sortie_out__fold02,chronaris,3,2,chronaris_physical_consistency,0.0,86.04509735107422,0.0,5,scheduled_zero_or_unavailable
17,leave_one_sortie_out__fold02,chronaris,3,2,chronaris_causal_direction,0.0,0.1352345198392868,0.0,530,scheduled_zero_or_unavailable
17,leave_one_sortie_out__fold02,chronaris,4,1,chronaris_continuous_alignment,0.0,1.279703140258789,0.0,2029,scheduled_zero_or_unavailable
17,leave_one_sortie_out__fold02,chronaris,4,1,chronaris_physical_consistency,0.0,2.2765557765960693,0.0,5,scheduled_zero_or_unavailable
17,leave_one_sortie_out__fold02,chronaris,4,1,chronaris_causal_direction,0.0,0.11959528923034668,0.0,2029,scheduled_zero_or_unavailable
17,leave_one_sortie_out__fold02,chronaris,4,2,chronaris_continuous_alignment,0.0,1.2700576782226562,0.0,541,scheduled_zero_or_unavailable
17,leave_one_sortie_out__fold02,chronaris,4,2,chronaris_physical_consistency,0.0,2.2139453887939453,0.0,4,scheduled_zero_or_unavailable
17,leave_one_sortie_out__fold02,chronaris,4,2,chronaris_causal_direction,0.0,0.13924507796764374,0.0,541,scheduled_zero_or_unavailable
17,leave_one_sortie_out__fold02,chronaris,5,1,chronaris_continuous_alignment,0.0,1.2858610153198242,0.0,2374,scheduled_zero_or_unavailable
17,leave_one_sortie_out__fold02,chronaris,5,1,chronaris_physical_consistency,0.0,2228.623291015625,0.0,5,scheduled_zero_or_unavailable
17,leave_one_sortie_out__fold02,chronaris,5,1,chronaris_causal_direction,0.0,0.11973930150270462,0.0,2374,scheduled_zero_or_unavailable
