dataset,task,consumer,method,seed,fold,role,metric,value,direction,status,reason,smoke_only
model_independent_aviation_simulation,simulated_future_workload_regression,minirocket,chronaris_no_continuous_evolution,17,simulation_g1_to_g2_ablation__seed_17,validation,spearman,0.707202930005426,higher,available,,False
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,chronaris_no_continuous_evolution,17,simulation_g1_to_g2_ablation__seed_17,validation,frame_macro_f1,0.5573238613422442,higher,available,,False
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,chronaris_no_continuous_evolution,17,simulation_g1_to_g2_ablation__seed_17,validation,segmental_f1_iou_0.10,0.5949707121582122,higher,available,,False
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,chronaris_no_continuous_evolution,17,simulation_g1_to_g2_ablation__seed_17,validation,segmental_f1_iou_0.25,0.4891586133773634,higher,available,,False
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,chronaris_no_continuous_evolution,17,simulation_g1_to_g2_ablation__seed_17,validation,segmental_f1_iou_0.50,0.3343919101731602,higher,available,,False
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,chronaris_no_continuous_evolution,17,simulation_g1_to_g2_ablation__seed_17,validation,boundary_f1_1s,0.26526043401043403,higher,available,,False
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,chronaris_no_continuous_evolution,17,simulation_g1_to_g2_ablation__seed_17,validation,boundary_f1_2s,0.3407817298442299,higher,available,,False
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,chronaris_no_continuous_evolution,17,simulation_g1_to_g2_ablation__seed_17,validation,edit_score,0.49476836820586817,higher,available,,False
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,chronaris_no_continuous_evolution,17,simulation_g1_to_g2_ablation__seed_17,validation,boundary_detection_delay_s,3.2453125,lower,available,,False
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,chronaris_no_continuous_evolution,17,simulation_g1_to_g2_ablation__seed_17,validation,frame_macro_f1,0.6082172814293438,higher,available,,False
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,chronaris_no_continuous_evolution,17,simulation_g1_to_g2_ablation__seed_17,validation,segmental_f1_iou_0.10,0.7519567238317239,higher,available,,False
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,chronaris_no_continuous_evolution,17,simulation_g1_to_g2_ablation__seed_17,validation,segmental_f1_iou_0.25,0.6586656977281976,higher,available,,False
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,chronaris_no_continuous_evolution,17,simulation_g1_to_g2_ablation__seed_17,validation,segmental_f1_iou_0.50,0.49213309838309843,higher,available,,False
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,chronaris_no_continuous_evolution,17,simulation_g1_to_g2_ablation__seed_17,validation,boundary_f1_1s,0.2956987456987457,higher,available,,False
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,chronaris_no_continuous_evolution,17,simulation_g1_to_g2_ablation__seed_17,validation,boundary_f1_2s,0.40236210548710555,higher,available,,False
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,chronaris_no_continuous_evolution,17,simulation_g1_to_g2_ablation__seed_17,validation,edit_score,0.7173372634310134,higher,available,,False
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,chronaris_no_continuous_evolution,17,simulation_g1_to_g2_ablation__seed_17,validation,boundary_detection_delay_s,3.5185185185185186,lower,available,,False
model_independent_aviation_simulation,simulated_future_workload_classification,linear,chronaris_no_continuous_evolution,17,simulation_g1_to_g2_ablation__seed_17,held_out,macro_f1,0.4282099936748893,higher,available,,False
model_independent_aviation_simulation,simulated_future_workload_classification,linear,chronaris_no_continuous_evolution,17,simulation_g1_to_g2_ablation__seed_17,held_out,balanced_accuracy,0.4255301113413947,higher,available,,False
model_independent_aviation_simulation,simulated_future_workload_classification,linear,chronaris_no_continuous_evolution,17,simulation_g1_to_g2_ablation__seed_17,held_out,macro_auprc,0.46565435708352343,higher,available,,False
model_independent_aviation_simulation,simulated_future_workload_classification,linear,chronaris_no_continuous_evolution,17,simulation_g1_to_g2_ablation__seed_17,held_out,brier_score,0.6632481942970107,lower,available,,False
model_independent_aviation_simulation,simulated_future_workload_classification,linear,chronaris_no_continuous_evolution,17,simulation_g1_to_g2_ablation__seed_17,held_out,ece_10_bins,0.25953470632307774,lower,available,,False
model_independent_aviation_simulation,simulated_future_workload_regression,linear,chronaris_no_continuous_evolution,17,simulation_g1_to_g2_ablation__seed_17,held_out,mae,0.1626670037706693,lower,available,,False
model_independent_aviation_simulation,simulated_future_workload_regression,linear,chronaris_no_continuous_evolution,17,simulation_g1_to_g2_ablation__seed_17,held_out,rmse,0.20558548877119015,lower,available,,False
model_independent_aviation_simulation,simulated_future_workload_regression,linear,chronaris_no_continuous_evolution,17,simulation_g1_to_g2_ablation__seed_17,held_out,spearman,0.5100458581631507,higher,available,,False
model_independent_aviation_simulation,simulated_future_workload_classification,minirocket,chronaris_no_continuous_evolution,17,simulation_g1_to_g2_ablation__seed_17,held_out,macro_f1,0.5107002267662737,higher,available,,False
model_independent_aviation_simulation,simulated_future_workload_classification,minirocket,chronaris_no_continuous_evolution,17,simulation_g1_to_g2_ablation__seed_17,held_out,balanced_accuracy,0.525016847432197,higher,available,,False
model_independent_aviation_simulation,simulated_future_workload_classification,minirocket,chronaris_no_continuous_evolution,17,simulation_g1_to_g2_ablation__seed_17,held_out,macro_auprc,0.5152176132292537,higher,available,,False
model_independent_aviation_simulation,simulated_future_workload_classification,minirocket,chronaris_no_continuous_evolution,17,simulation_g1_to_g2_ablation__seed_17,held_out,brier_score,0.7167143647247126,lower,available,,False
model_independent_aviation_simulation,simulated_future_workload_classification,minirocket,chronaris_no_continuous_evolution,17,simulation_g1_to_g2_ablation__seed_17,held_out,ece_10_bins,0.3194297215592395,lower,available,,False
model_independent_aviation_simulation,simulated_future_workload_regression,minirocket,chronaris_no_continuous_evolution,17,simulation_g1_to_g2_ablation__seed_17,held_out,mae,0.15725821629166603,lower,available,,False
model_independent_aviation_simulation,simulated_future_workload_regression,minirocket,chronaris_no_continuous_evolution,17,simulation_g1_to_g2_ablation__seed_17,held_out,rmse,0.19682044458836098,lower,available,,False
model_independent_aviation_simulation,simulated_future_workload_regression,minirocket,chronaris_no_continuous_evolution,17,simulation_g1_to_g2_ablation__seed_17,held_out,spearman,0.6012289597755063,higher,available,,False
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,chronaris_no_continuous_evolution,17,simulation_g1_to_g2_ablation__seed_17,held_out,frame_macro_f1,0.3434675668494065,higher,available,,False
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,chronaris_no_continuous_evolution,17,simulation_g1_to_g2_ablation__seed_17,held_out,segmental_f1_iou_0.10,0.4372771020724775,higher,available,,False
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,chronaris_no_continuous_evolution,17,simulation_g1_to_g2_ablation__seed_17,held_out,segmental_f1_iou_0.25,0.3563442960405035,higher,available,,False
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,chronaris_no_continuous_evolution,17,simulation_g1_to_g2_ablation__seed_17,held_out,segmental_f1_iou_0.50,0.23073927768925837,higher,available,,False
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,chronaris_no_continuous_evolution,17,simulation_g1_to_g2_ablation__seed_17,held_out,boundary_f1_1s,0.2376213536599566,higher,available,,False
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,chronaris_no_continuous_evolution,17,simulation_g1_to_g2_ablation__seed_17,held_out,boundary_f1_2s,0.3104627135187797,higher,available,,False
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,chronaris_no_continuous_evolution,17,simulation_g1_to_g2_ablation__seed_17,held_out,edit_score,0.4380321679954033,higher,available,,False
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,chronaris_no_continuous_evolution,17,simulation_g1_to_g2_ablation__seed_17,held_out,boundary_detection_delay_s,2.318399705014749,lower,available,,False
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,chronaris_no_continuous_evolution,17,simulation_g1_to_g2_ablation__seed_17,held_out,frame_macro_f1,0.36564810177879453,higher,available,,False
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,chronaris_no_continuous_evolution,17,simulation_g1_to_g2_ablation__seed_17,held_out,segmental_f1_iou_0.10,0.5142963623565403,higher,available,,False
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,chronaris_no_continuous_evolution,17,simulation_g1_to_g2_ablation__seed_17,held_out,segmental_f1_iou_0.25,0.43779004193332755,higher,available,,False
