seed,task,consumer,metric,direction,full_method,ablation_method,full_value,ablation_value,full_advantage_normalized,positive_favors_full
29,simulated_future_workload_classification,linear,balanced_accuracy,higher,chronaris,chronaris_single_scale_lag,0.4442297014931699,0.5263328544000406,-0.0821031529068707,True
29,simulated_future_workload_classification,linear,brier_score,lower,chronaris,chronaris_no_continuous_evolution,0.5495428798444814,0.5975697889399392,0.048026909095457815,True
29,simulated_future_workload_classification,linear,brier_score,lower,chronaris,chronaris_no_physics,0.5495428798444814,0.6171806206554017,0.06763774081092033,True
29,simulated_future_workload_classification,linear,brier_score,lower,chronaris,chronaris_no_causal_mask,0.5495428798444814,0.541728582831688,-0.007814297012793348,True
29,simulated_future_workload_classification,linear,brier_score,lower,chronaris,chronaris_single_scale_lag,0.5495428798444814,0.5371247312270345,-0.012418148617446834,True
29,simulated_future_workload_classification,linear,ece_10_bins,lower,chronaris,chronaris_no_continuous_evolution,0.1536274711904803,0.12821995784037848,-0.02540751335010183,True
29,simulated_future_workload_classification,linear,ece_10_bins,lower,chronaris,chronaris_no_physics,0.1536274711904803,0.09530773133189589,-0.05831973985858442,True
29,simulated_future_workload_classification,linear,ece_10_bins,lower,chronaris,chronaris_no_causal_mask,0.1536274711904803,0.12322973316751054,-0.030397738022969772,True
29,simulated_future_workload_classification,linear,ece_10_bins,lower,chronaris,chronaris_single_scale_lag,0.1536274711904803,0.10947512829926315,-0.04415234289121717,True
29,simulated_future_workload_classification,linear,macro_auprc,higher,chronaris,chronaris_no_continuous_evolution,0.5062199052021757,0.47120550057871563,0.035014404623460116,True
29,simulated_future_workload_classification,linear,macro_auprc,higher,chronaris,chronaris_no_physics,0.5062199052021757,0.47345312247806426,0.03276678272411149,True
29,simulated_future_workload_classification,linear,macro_auprc,higher,chronaris,chronaris_no_causal_mask,0.5062199052021757,0.48524356270679636,0.020976342495379385,True
29,simulated_future_workload_classification,linear,macro_auprc,higher,chronaris,chronaris_single_scale_lag,0.5062199052021757,0.5396714059505645,-0.03345150074838876,True
29,simulated_future_workload_classification,linear,macro_f1,higher,chronaris,chronaris_no_continuous_evolution,0.4497300944669366,0.4284935903193165,0.021236504147620128,True
29,simulated_future_workload_classification,linear,macro_f1,higher,chronaris,chronaris_no_physics,0.4497300944669366,0.4229355439881756,0.026794550478761003,True
29,simulated_future_workload_classification,linear,macro_f1,higher,chronaris,chronaris_no_causal_mask,0.4497300944669366,0.45459034792368125,-0.004860253456744623,True
29,simulated_future_workload_classification,linear,macro_f1,higher,chronaris,chronaris_single_scale_lag,0.4497300944669366,0.5140827596152172,-0.06435266514828059,True
29,simulated_future_workload_classification,minirocket,balanced_accuracy,higher,chronaris,chronaris_no_continuous_evolution,0.5063829516701209,0.3812097092069628,0.12517324246315814,True
