seed,method_name,role,scenario_id,status,sample_count,checkpoint_sha256,representation_sha256,output_root,task_oracle_opened
29,mult,validation,sampling_jitter,completed,96,6162166506f629889badb07b5bccb463a53537b1302c96c7d1b91424c2a0404b,5ade507c8ee8c41358dd99916052e3fd231d31b2b754c1310b0bf7845a017766,artifacts/application_evaluation/2026-09-04_thesis-simulation-mechanism-representations-v3p2p3/representations/seed_29/mult/validation/sampling_jitter,False
29,contiformer,validation,sampling_jitter,completed,96,29da739f3af5a7d0a26fc0232440046f4ed3824748483af9a84167641b306e8b,d2782cfe1d97e2c300478a4ffb7c247c146af1759a967d6c927232ab40034735,artifacts/application_evaluation/2026-09-04_thesis-simulation-mechanism-representations-v3p2p3/representations/seed_29/contiformer/validation/sampling_jitter,False
29,chronaris,validation,sampling_jitter,completed,96,96f06575fe5547c180b12437df8d6d158bb3525b045f4716c2ea5d8d94f6867f,bbc2faf0385fe5db4ed114b9f2426885fc96078c21397ac85e6782b55c75e810,artifacts/application_evaluation/2026-09-04_thesis-simulation-mechanism-representations-v3p2p3/representations/seed_29/chronaris/validation/sampling_jitter,False
29,naive_time_sync,validation,clock_offset_and_drift,completed,96,a173a9a720a49e137ef963f46d8af5db63cd72bfefad9c568210d896b467cf92,9d9e6df093b0794e99e09a106fa0b20e5b6105628fc96ffdc6b21f5ec11e032c,artifacts/application_evaluation/2026-09-04_thesis-simulation-mechanism-representations-v3p2p3/representations/seed_29/naive_time_sync/validation/clock_offset_and_drift,False
29,mult,validation,clock_offset_and_drift,completed,96,6162166506f629889badb07b5bccb463a53537b1302c96c7d1b91424c2a0404b,7ffb052b14b03b0e07348d9c0682640887fb43bb765125f454fe26b5751bab50,artifacts/application_evaluation/2026-09-04_thesis-simulation-mechanism-representations-v3p2p3/representations/seed_29/mult/validation/clock_offset_and_drift,False
29,contiformer,validation,clock_offset_and_drift,completed,96,29da739f3af5a7d0a26fc0232440046f4ed3824748483af9a84167641b306e8b,610f3271fe07f3a184ee5effca79baa3ca8f914a26d6d4356930ad8fcea0969d,artifacts/application_evaluation/2026-09-04_thesis-simulation-mechanism-representations-v3p2p3/representations/seed_29/contiformer/validation/clock_offset_and_drift,False
29,chronaris,validation,clock_offset_and_drift,completed,96,96f06575fe5547c180b12437df8d6d158bb3525b045f4716c2ea5d8d94f6867f,a8e31083cf4876f97ba84d120039bf43c130357599baa4e2787aacb16b300e3d,artifacts/application_evaluation/2026-09-04_thesis-simulation-mechanism-representations-v3p2p3/representations/seed_29/chronaris/validation/clock_offset_and_drift,False
29,naive_time_sync,validation,random_missing,completed,96,a173a9a720a49e137ef963f46d8af5db63cd72bfefad9c568210d896b467cf92,4c69200d9e0d732c37e4c3af18f86b08644d7e3e0fa079bf60a3f3abe3d88d6c,artifacts/application_evaluation/2026-09-04_thesis-simulation-mechanism-representations-v3p2p3/representations/seed_29/naive_time_sync/validation/random_missing,False
29,mult,validation,random_missing,completed,96,6162166506f629889badb07b5bccb463a53537b1302c96c7d1b91424c2a0404b,5061fe668dc6e149a9f1cd19a1395276d746f3e24f08e7261c44ea06706f4acd,artifacts/application_evaluation/2026-09-04_thesis-simulation-mechanism-representations-v3p2p3/representations/seed_29/mult/validation/random_missing,False
29,contiformer,validation,random_missing,completed,96,29da739f3af5a7d0a26fc0232440046f4ed3824748483af9a84167641b306e8b,c05b3e737abef65e02dad42cb8b39818276e375ac786d5e52ab0fef267b0a9f9,artifacts/application_evaluation/2026-09-04_thesis-simulation-mechanism-representations-v3p2p3/representations/seed_29/contiformer/validation/random_missing,False
29,chronaris,validation,random_missing,completed,96,96f06575fe5547c180b12437df8d6d158bb3525b045f4716c2ea5d8d94f6867f,0b66d60cfc195e137cfd19518bff67dc67866af4fcd4e60b9561b87cd7be1718,artifacts/application_evaluation/2026-09-04_thesis-simulation-mechanism-representations-v3p2p3/representations/seed_29/chronaris/validation/random_missing,False
29,naive_time_sync,validation,block_missing_and_long_lag,completed,96,a173a9a720a49e137ef963f46d8af5db63cd72bfefad9c568210d896b467cf92,48696e305844b2e136cc2c4f5bbc0258345012372db8fe924581dec264b5d034,artifacts/application_evaluation/2026-09-04_thesis-simulation-mechanism-representations-v3p2p3/representations/seed_29/naive_time_sync/validation/block_missing_and_long_lag,False
29,mult,validation,block_missing_and_long_lag,completed,96,6162166506f629889badb07b5bccb463a53537b1302c96c7d1b91424c2a0404b,3029d0214cb1dc3b077f3eea54b4be6dc772a1e118d84d67485e76e3b2aa9544,artifacts/application_evaluation/2026-09-04_thesis-simulation-mechanism-representations-v3p2p3/representations/seed_29/mult/validation/block_missing_and_long_lag,False
29,contiformer,validation,block_missing_and_long_lag,completed,96,29da739f3af5a7d0a26fc0232440046f4ed3824748483af9a84167641b306e8b,5f3899f51e032fab6d3868d5e148a6d0b92b50d2aa22c98fce49b54871339950,artifacts/application_evaluation/2026-09-04_thesis-simulation-mechanism-representations-v3p2p3/representations/seed_29/contiformer/validation/block_missing_and_long_lag,False
29,chronaris,validation,block_missing_and_long_lag,completed,96,96f06575fe5547c180b12437df8d6d158bb3525b045f4716c2ea5d8d94f6867f,6b4aaacbf815cdfc1c8775189fe3731f5fd11edbe5dbfc7ee9f200ef76909e2b,artifacts/application_evaluation/2026-09-04_thesis-simulation-mechanism-representations-v3p2p3/representations/seed_29/chronaris/validation/block_missing_and_long_lag,False
29,naive_time_sync,validation,mixed_severe,completed,96,a173a9a720a49e137ef963f46d8af5db63cd72bfefad9c568210d896b467cf92,63acdf127514e6596d22b239ca507ccdd6b845bb285d68701dbd680c107c615e,artifacts/application_evaluation/2026-09-04_thesis-simulation-mechanism-representations-v3p2p3/representations/seed_29/naive_time_sync/validation/mixed_severe,False
29,mult,validation,mixed_severe,completed,96,6162166506f629889badb07b5bccb463a53537b1302c96c7d1b91424c2a0404b,02fbdc4b073cd3fed20794481fe94df5dd67c97971555c4574340824ff2a3d8b,artifacts/application_evaluation/2026-09-04_thesis-simulation-mechanism-representations-v3p2p3/representations/seed_29/mult/validation/mixed_severe,False
29,contiformer,validation,mixed_severe,completed,96,29da739f3af5a7d0a26fc0232440046f4ed3824748483af9a84167641b306e8b,298659aebcab55dae5cb2bac07cc1e19006d0653be2576466a3460fb715ad675,artifacts/application_evaluation/2026-09-04_thesis-simulation-mechanism-representations-v3p2p3/representations/seed_29/contiformer/validation/mixed_severe,False
29,chronaris,validation,mixed_severe,completed,96,96f06575fe5547c180b12437df8d6d158bb3525b045f4716c2ea5d8d94f6867f,e0f2ee4ce5f1b1f0630a28321c9788008f488f6217833de21aab70b2ffd52d6a,artifacts/application_evaluation/2026-09-04_thesis-simulation-mechanism-representations-v3p2p3/representations/seed_29/chronaris/validation/mixed_severe,False
43,naive_time_sync,train,clean_asynchronous,completed,384,a173a9a720a49e137ef963f46d8af5db63cd72bfefad9c568210d896b467cf92,842ba766aca89d23f8336251165346a8d438227a0e2ff3fa3077fb2e878b3e7d,artifacts/application_evaluation/2026-09-04_thesis-simulation-mechanism-representations-v3p2p3/representations/seed_43/naive_time_sync/train/clean_asynchronous,False
43,mult,train,clean_asynchronous,completed,384,af08c6cc31fa7a9d345301c74b3a07ac82de09bae625a984f2a16420fcd81c3c,77cd070e5af75601881ae22b3703256c2319b702c481b26929fe324488716299,artifacts/application_evaluation/2026-09-04_thesis-simulation-mechanism-representations-v3p2p3/representations/seed_43/mult/train/clean_asynchronous,False
43,contiformer,train,clean_asynchronous,completed,384,b0734a5d8070a3e756a553ceb7449616368aca1c9d5ab16f412e4572930e728a,a1e1ba026c772fbf36d6df4bdcc64c721331360679b78d5de5b198dd617a32c3,artifacts/application_evaluation/2026-09-04_thesis-simulation-mechanism-representations-v3p2p3/representations/seed_43/contiformer/train/clean_asynchronous,False
43,chronaris,train,clean_asynchronous,completed,384,ee1ecb171cb34e145a06dd2739e9b6eabff5c35ca49157cf8fcce5e0ebe50d37,f04ba5d3480a7199b02d011434e2abfca832b86031da5209f6c310081f6b8e3d,artifacts/application_evaluation/2026-09-04_thesis-simulation-mechanism-representations-v3p2p3/representations/seed_43/chronaris/train/clean_asynchronous,False
43,naive_time_sync,train,sampling_jitter,completed,384,a173a9a720a49e137ef963f46d8af5db63cd72bfefad9c568210d896b467cf92,c801e325e5c9dc9dfcdbb3505c961c6a597f2d7ae44f970df4243c7cbba4ea12,artifacts/application_evaluation/2026-09-04_thesis-simulation-mechanism-representations-v3p2p3/representations/seed_43/naive_time_sync/train/sampling_jitter,False
43,mult,train,sampling_jitter,completed,384,af08c6cc31fa7a9d345301c74b3a07ac82de09bae625a984f2a16420fcd81c3c,afa60a5702480df0bcf786f37ee9953940a66d153822bfb187003ad1421bb6d8,artifacts/application_evaluation/2026-09-04_thesis-simulation-mechanism-representations-v3p2p3/representations/seed_43/mult/train/sampling_jitter,False
43,contiformer,train,sampling_jitter,completed,384,b0734a5d8070a3e756a553ceb7449616368aca1c9d5ab16f412e4572930e728a,7e47390fb4071249855b1b0e468d23ba214aff964cd73f69d155f73048119d03,artifacts/application_evaluation/2026-09-04_thesis-simulation-mechanism-representations-v3p2p3/representations/seed_43/contiformer/train/sampling_jitter,False
43,chronaris,train,sampling_jitter,completed,384,ee1ecb171cb34e145a06dd2739e9b6eabff5c35ca49157cf8fcce5e0ebe50d37,5dca4da57b5fa7354fe01cd8deee2166230ca873866a73fc8ca521cb814cfb0f,artifacts/application_evaluation/2026-09-04_thesis-simulation-mechanism-representations-v3p2p3/representations/seed_43/chronaris/train/sampling_jitter,False
43,naive_time_sync,train,clock_offset_and_drift,completed,384,a173a9a720a49e137ef963f46d8af5db63cd72bfefad9c568210d896b467cf92,ad6b158f1b19569c1aaf2a2aed0aba78073374a251e5a690c22a6c0202f66aa8,artifacts/application_evaluation/2026-09-04_thesis-simulation-mechanism-representations-v3p2p3/representations/seed_43/naive_time_sync/train/clock_offset_and_drift,False
43,mult,train,clock_offset_and_drift,completed,384,af08c6cc31fa7a9d345301c74b3a07ac82de09bae625a984f2a16420fcd81c3c,25ca56bf9b8667448b283510ae878a018d46b1f62f34fb0b7042bb252da9f879,artifacts/application_evaluation/2026-09-04_thesis-simulation-mechanism-representations-v3p2p3/representations/seed_43/mult/train/clock_offset_and_drift,False
43,contiformer,train,clock_offset_and_drift,completed,384,b0734a5d8070a3e756a553ceb7449616368aca1c9d5ab16f412e4572930e728a,134ff21bcebdfff528757e38c439fd91fc2101675d936e1aa85984a941ad0628,artifacts/application_evaluation/2026-09-04_thesis-simulation-mechanism-representations-v3p2p3/representations/seed_43/contiformer/train/clock_offset_and_drift,False
43,chronaris,train,clock_offset_and_drift,completed,384,ee1ecb171cb34e145a06dd2739e9b6eabff5c35ca49157cf8fcce5e0ebe50d37,24a1871cef56a0bc983b39654681be8b89c8bf6ee2c2a456d26b5fd4960e7d3c,artifacts/application_evaluation/2026-09-04_thesis-simulation-mechanism-representations-v3p2p3/representations/seed_43/chronaris/train/clock_offset_and_drift,False
43,naive_time_sync,train,random_missing,completed,384,a173a9a720a49e137ef963f46d8af5db63cd72bfefad9c568210d896b467cf92,49efce8a7fd905614dbbe2f05fff6823f3c68dd87d0cca4b4b1f004f326229d8,artifacts/application_evaluation/2026-09-04_thesis-simulation-mechanism-representations-v3p2p3/representations/seed_43/naive_time_sync/train/random_missing,False
43,mult,train,random_missing,completed,384,af08c6cc31fa7a9d345301c74b3a07ac82de09bae625a984f2a16420fcd81c3c,bead99982bc3595ab990b4312c69eb3c162545782a27d5b78003225ddd5d3b3e,artifacts/application_evaluation/2026-09-04_thesis-simulation-mechanism-representations-v3p2p3/representations/seed_43/mult/train/random_missing,False
43,contiformer,train,random_missing,completed,384,b0734a5d8070a3e756a553ceb7449616368aca1c9d5ab16f412e4572930e728a,cc2c9679ab4bd57ec5c93daa711b88838897d438e764e1ced2a7c6f5bb54a5e3,artifacts/application_evaluation/2026-09-04_thesis-simulation-mechanism-representations-v3p2p3/representations/seed_43/contiformer/train/random_missing,False
43,chronaris,train,random_missing,completed,384,ee1ecb171cb34e145a06dd2739e9b6eabff5c35ca49157cf8fcce5e0ebe50d37,94e0d33bbcd2c926e195b3351face66bf34498b1ebc38ead7bdc7f3fd3b21627,artifacts/application_evaluation/2026-09-04_thesis-simulation-mechanism-representations-v3p2p3/representations/seed_43/chronaris/train/random_missing,False
43,naive_time_sync,train,block_missing_and_long_lag,completed,384,a173a9a720a49e137ef963f46d8af5db63cd72bfefad9c568210d896b467cf92,c69680e501cd23fa24ca992ea1ce7b6e0a82d164a8897e9b77b27f464905b71a,artifacts/application_evaluation/2026-09-04_thesis-simulation-mechanism-representations-v3p2p3/representations/seed_43/naive_time_sync/train/block_missing_and_long_lag,False
43,mult,train,block_missing_and_long_lag,completed,384,af08c6cc31fa7a9d345301c74b3a07ac82de09bae625a984f2a16420fcd81c3c,c62886f71e96f62e01fda4c46326af40cc98a35c43d55f04ca8cde46bab7a75f,artifacts/application_evaluation/2026-09-04_thesis-simulation-mechanism-representations-v3p2p3/representations/seed_43/mult/train/block_missing_and_long_lag,False
43,contiformer,train,block_missing_and_long_lag,completed,384,b0734a5d8070a3e756a553ceb7449616368aca1c9d5ab16f412e4572930e728a,02396b107b6c5764aa2a2a5280e4a00d88cc9ed3c18d87958bb1984d7ff72547,artifacts/application_evaluation/2026-09-04_thesis-simulation-mechanism-representations-v3p2p3/representations/seed_43/contiformer/train/block_missing_and_long_lag,False
43,chronaris,train,block_missing_and_long_lag,completed,384,ee1ecb171cb34e145a06dd2739e9b6eabff5c35ca49157cf8fcce5e0ebe50d37,f73433d39aad803285a5b179b24a710a58180dee816801e05bad214aedde5844,artifacts/application_evaluation/2026-09-04_thesis-simulation-mechanism-representations-v3p2p3/representations/seed_43/chronaris/train/block_missing_and_long_lag,False
43,naive_time_sync,train,mixed_severe,completed,384,a173a9a720a49e137ef963f46d8af5db63cd72bfefad9c568210d896b467cf92,1d7e56a402f2d3797f393fc5a22e328323804b3e619a9160cf43834b8b072093,artifacts/application_evaluation/2026-09-04_thesis-simulation-mechanism-representations-v3p2p3/representations/seed_43/naive_time_sync/train/mixed_severe,False
43,mult,train,mixed_severe,completed,384,af08c6cc31fa7a9d345301c74b3a07ac82de09bae625a984f2a16420fcd81c3c,d1ba55723be17dc7630ac10cd8c911cc383d383299f0dd2d16c7436bd434d946,artifacts/application_evaluation/2026-09-04_thesis-simulation-mechanism-representations-v3p2p3/representations/seed_43/mult/train/mixed_severe,False
43,contiformer,train,mixed_severe,completed,384,b0734a5d8070a3e756a553ceb7449616368aca1c9d5ab16f412e4572930e728a,2ac688b6f482de46d6e5a32bdcdd5535b21ec608d10b843949ae2d72a4672c52,artifacts/application_evaluation/2026-09-04_thesis-simulation-mechanism-representations-v3p2p3/representations/seed_43/contiformer/train/mixed_severe,False
43,chronaris,train,mixed_severe,completed,384,ee1ecb171cb34e145a06dd2739e9b6eabff5c35ca49157cf8fcce5e0ebe50d37,090963a42d983c8c775398d673f7d9fdeafb4798771e1490763b16ec1ebda547,artifacts/application_evaluation/2026-09-04_thesis-simulation-mechanism-representations-v3p2p3/representations/seed_43/chronaris/train/mixed_severe,False
43,naive_time_sync,validation,clean_asynchronous,completed,96,a173a9a720a49e137ef963f46d8af5db63cd72bfefad9c568210d896b467cf92,005e2b17b44971601b3eb83774621b22e6e3cf9e547692e7700c6cfd42ee5655,artifacts/application_evaluation/2026-09-04_thesis-simulation-mechanism-representations-v3p2p3/representations/seed_43/naive_time_sync/validation/clean_asynchronous,False
43,mult,validation,clean_asynchronous,completed,96,af08c6cc31fa7a9d345301c74b3a07ac82de09bae625a984f2a16420fcd81c3c,ca36425223bfc37ff7308b807564eaba7d7d01a2789cc3ca12fa6437e2070189,artifacts/application_evaluation/2026-09-04_thesis-simulation-mechanism-representations-v3p2p3/representations/seed_43/mult/validation/clean_asynchronous,False
43,contiformer,validation,clean_asynchronous,completed,96,b0734a5d8070a3e756a553ceb7449616368aca1c9d5ab16f412e4572930e728a,5a41d00b557f20b913c6848c991fe71ae7b208cc15634f40c247ac7eef12c2c9,artifacts/application_evaluation/2026-09-04_thesis-simulation-mechanism-representations-v3p2p3/representations/seed_43/contiformer/validation/clean_asynchronous,False
43,chronaris,validation,clean_asynchronous,completed,96,ee1ecb171cb34e145a06dd2739e9b6eabff5c35ca49157cf8fcce5e0ebe50d37,27270f1e51986b29bc6aca8e558084a20b7186fe6b057f2bc8c8a9fbd379a104,artifacts/application_evaluation/2026-09-04_thesis-simulation-mechanism-representations-v3p2p3/representations/seed_43/chronaris/validation/clean_asynchronous,False
43,naive_time_sync,validation,sampling_jitter,completed,96,a173a9a720a49e137ef963f46d8af5db63cd72bfefad9c568210d896b467cf92,bdeb349c6709f6099c023aeb5e8cd15a05c31088ec206d42ac11ef4aa1f0b8b1,artifacts/application_evaluation/2026-09-04_thesis-simulation-mechanism-representations-v3p2p3/representations/seed_43/naive_time_sync/validation/sampling_jitter,False
43,mult,validation,sampling_jitter,completed,96,af08c6cc31fa7a9d345301c74b3a07ac82de09bae625a984f2a16420fcd81c3c,609bea299b438a955676236333b4b1f9f84f079e1ae73e0f09f57cee02fb9e2e,artifacts/application_evaluation/2026-09-04_thesis-simulation-mechanism-representations-v3p2p3/representations/seed_43/mult/validation/sampling_jitter,False
43,contiformer,validation,sampling_jitter,completed,96,b0734a5d8070a3e756a553ceb7449616368aca1c9d5ab16f412e4572930e728a,aa9cf2dd9bc8a14988945eb5b1400f7ba21a7dcf4765bff0a2ff3898f4d580cb,artifacts/application_evaluation/2026-09-04_thesis-simulation-mechanism-representations-v3p2p3/representations/seed_43/contiformer/validation/sampling_jitter,False
43,chronaris,validation,sampling_jitter,completed,96,ee1ecb171cb34e145a06dd2739e9b6eabff5c35ca49157cf8fcce5e0ebe50d37,3ff2bcfd286ad04f8f8b0680a8394b00ead36231d726764aedad528a419b6332,artifacts/application_evaluation/2026-09-04_thesis-simulation-mechanism-representations-v3p2p3/representations/seed_43/chronaris/validation/sampling_jitter,False
43,naive_time_sync,validation,clock_offset_and_drift,completed,96,a173a9a720a49e137ef963f46d8af5db63cd72bfefad9c568210d896b467cf92,9d9e6df093b0794e99e09a106fa0b20e5b6105628fc96ffdc6b21f5ec11e032c,artifacts/application_evaluation/2026-09-04_thesis-simulation-mechanism-representations-v3p2p3/representations/seed_43/naive_time_sync/validation/clock_offset_and_drift,False
43,mult,validation,clock_offset_and_drift,completed,96,af08c6cc31fa7a9d345301c74b3a07ac82de09bae625a984f2a16420fcd81c3c,eccf09b95b8d41ac54db1fbac3927f360c2140dc8e3d77fd592c20f053ba5071,artifacts/application_evaluation/2026-09-04_thesis-simulation-mechanism-representations-v3p2p3/representations/seed_43/mult/validation/clock_offset_and_drift,False
43,contiformer,validation,clock_offset_and_drift,completed,96,b0734a5d8070a3e756a553ceb7449616368aca1c9d5ab16f412e4572930e728a,02261e22ed92b282bfbebe3522423bb1b814b970dc7d37ab583fa3955cf9927a,artifacts/application_evaluation/2026-09-04_thesis-simulation-mechanism-representations-v3p2p3/representations/seed_43/contiformer/validation/clock_offset_and_drift,False
43,chronaris,validation,clock_offset_and_drift,completed,96,ee1ecb171cb34e145a06dd2739e9b6eabff5c35ca49157cf8fcce5e0ebe50d37,fd2657558a50199c01fd618a7a7839349bd4a42e6b4281cba2755746ab5d9a6d,artifacts/application_evaluation/2026-09-04_thesis-simulation-mechanism-representations-v3p2p3/representations/seed_43/chronaris/validation/clock_offset_and_drift,False
43,naive_time_sync,validation,random_missing,completed,96,a173a9a720a49e137ef963f46d8af5db63cd72bfefad9c568210d896b467cf92,4c69200d9e0d732c37e4c3af18f86b08644d7e3e0fa079bf60a3f3abe3d88d6c,artifacts/application_evaluation/2026-09-04_thesis-simulation-mechanism-representations-v3p2p3/representations/seed_43/naive_time_sync/validation/random_missing,False
43,mult,validation,random_missing,completed,96,af08c6cc31fa7a9d345301c74b3a07ac82de09bae625a984f2a16420fcd81c3c,a95547163e34afb7c4050a9a309b2c93d6610a3d3a0003a5783dde940d9e9111,artifacts/application_evaluation/2026-09-04_thesis-simulation-mechanism-representations-v3p2p3/representations/seed_43/mult/validation/random_missing,False
43,contiformer,validation,random_missing,completed,96,b0734a5d8070a3e756a553ceb7449616368aca1c9d5ab16f412e4572930e728a,66d08388108b6033ddc8e05a32f967388e164ae2afa4456159130bf69421e12b,artifacts/application_evaluation/2026-09-04_thesis-simulation-mechanism-representations-v3p2p3/representations/seed_43/contiformer/validation/random_missing,False
43,chronaris,validation,random_missing,completed,96,ee1ecb171cb34e145a06dd2739e9b6eabff5c35ca49157cf8fcce5e0ebe50d37,543df6848231f325727216136082ff4920bd45eae13c2c8f6913e96f56bbc45c,artifacts/application_evaluation/2026-09-04_thesis-simulation-mechanism-representations-v3p2p3/representations/seed_43/chronaris/validation/random_missing,False
43,naive_time_sync,validation,block_missing_and_long_lag,completed,96,a173a9a720a49e137ef963f46d8af5db63cd72bfefad9c568210d896b467cf92,48696e305844b2e136cc2c4f5bbc0258345012372db8fe924581dec264b5d034,artifacts/application_evaluation/2026-09-04_thesis-simulation-mechanism-representations-v3p2p3/representations/seed_43/naive_time_sync/validation/block_missing_and_long_lag,False
43,mult,validation,block_missing_and_long_lag,completed,96,af08c6cc31fa7a9d345301c74b3a07ac82de09bae625a984f2a16420fcd81c3c,6c2d5957a60db85626c28073595048ac992b85ba96b006b4353d4ff78fe31653,artifacts/application_evaluation/2026-09-04_thesis-simulation-mechanism-representations-v3p2p3/representations/seed_43/mult/validation/block_missing_and_long_lag,False
43,contiformer,validation,block_missing_and_long_lag,completed,96,b0734a5d8070a3e756a553ceb7449616368aca1c9d5ab16f412e4572930e728a,1aa91219de1c4690854cf549c25994d91928a0ae7998f1362654347eecf6998f,artifacts/application_evaluation/2026-09-04_thesis-simulation-mechanism-representations-v3p2p3/representations/seed_43/contiformer/validation/block_missing_and_long_lag,False
43,chronaris,validation,block_missing_and_long_lag,completed,96,ee1ecb171cb34e145a06dd2739e9b6eabff5c35ca49157cf8fcce5e0ebe50d37,09924cb5bb276bb474f96cb4c3638d52fe8a329cf55193df8b0b17925ca5ca76,artifacts/application_evaluation/2026-09-04_thesis-simulation-mechanism-representations-v3p2p3/representations/seed_43/chronaris/validation/block_missing_and_long_lag,False
43,naive_time_sync,validation,mixed_severe,completed,96,a173a9a720a49e137ef963f46d8af5db63cd72bfefad9c568210d896b467cf92,63acdf127514e6596d22b239ca507ccdd6b845bb285d68701dbd680c107c615e,artifacts/application_evaluation/2026-09-04_thesis-simulation-mechanism-representations-v3p2p3/representations/seed_43/naive_time_sync/validation/mixed_severe,False
43,mult,validation,mixed_severe,completed,96,af08c6cc31fa7a9d345301c74b3a07ac82de09bae625a984f2a16420fcd81c3c,2762e869e858e23d41a0e4904c4622b64820e8185c5284f965b670420f477afb,artifacts/application_evaluation/2026-09-04_thesis-simulation-mechanism-representations-v3p2p3/representations/seed_43/mult/validation/mixed_severe,False
43,contiformer,validation,mixed_severe,completed,96,b0734a5d8070a3e756a553ceb7449616368aca1c9d5ab16f412e4572930e728a,9c612900a1f764d1e21adf2ba6aa3b16bcb7a13e4100adf175a5acb4168b7399,artifacts/application_evaluation/2026-09-04_thesis-simulation-mechanism-representations-v3p2p3/representations/seed_43/contiformer/validation/mixed_severe,False
43,chronaris,validation,mixed_severe,completed,96,ee1ecb171cb34e145a06dd2739e9b6eabff5c35ca49157cf8fcce5e0ebe50d37,5c1e9dbfb3c0f103b9d77cda3e6da89d33cba07b378fa57f24937b161b799ee4,artifacts/application_evaluation/2026-09-04_thesis-simulation-mechanism-representations-v3p2p3/representations/seed_43/chronaris/validation/mixed_severe,False
