dataset,task,consumer,method,seed,fold,role,metric,value,direction,status,reason,smoke_only,representation_family
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_raw,vehicle_only,43,simulation_g1_to_g2_end_to_end__seed_43,held_out,segmental_f1_iou_0.25,0.20226511512187792,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_raw,vehicle_only,43,simulation_g1_to_g2_end_to_end__seed_43,held_out,segmental_f1_iou_0.50,0.10143916008491279,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_raw,vehicle_only,43,simulation_g1_to_g2_end_to_end__seed_43,held_out,boundary_f1_1s,0.20029340723274547,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_raw,vehicle_only,43,simulation_g1_to_g2_end_to_end__seed_43,held_out,boundary_f1_2s,0.29656869716612366,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_raw,vehicle_only,43,simulation_g1_to_g2_end_to_end__seed_43,held_out,edit_score,0.31318899561087066,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_raw,vehicle_only,43,simulation_g1_to_g2_end_to_end__seed_43,held_out,boundary_detection_delay_s,3.8266348773841963,lower,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_duration,vehicle_only,43,simulation_g1_to_g2_end_to_end__seed_43,held_out,frame_macro_f1,0.25778808564536726,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_duration,vehicle_only,43,simulation_g1_to_g2_end_to_end__seed_43,held_out,segmental_f1_iou_0.10,0.2969421861259382,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_duration,vehicle_only,43,simulation_g1_to_g2_end_to_end__seed_43,held_out,segmental_f1_iou_0.25,0.2086550798009903,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_duration,vehicle_only,43,simulation_g1_to_g2_end_to_end__seed_43,held_out,segmental_f1_iou_0.50,0.10101686825637096,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_duration,vehicle_only,43,simulation_g1_to_g2_end_to_end__seed_43,held_out,boundary_f1_1s,0.1629416725488707,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_duration,vehicle_only,43,simulation_g1_to_g2_end_to_end__seed_43,held_out,boundary_f1_2s,0.2513294558343417,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_duration,vehicle_only,43,simulation_g1_to_g2_end_to_end__seed_43,held_out,edit_score,0.4157885589526214,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_duration,vehicle_only,43,simulation_g1_to_g2_end_to_end__seed_43,held_out,boundary_detection_delay_s,3.2107469512195124,lower,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_future_workload_classification,end_to_end_linear,naive_time_sync,43,simulation_g1_to_g2_end_to_end__seed_43,validation,macro_f1,0.3086007130124777,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_future_workload_classification,end_to_end_linear,naive_time_sync,43,simulation_g1_to_g2_end_to_end__seed_43,validation,balanced_accuracy,0.3204481249056522,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_future_workload_classification,end_to_end_linear,naive_time_sync,43,simulation_g1_to_g2_end_to_end__seed_43,validation,macro_auprc,0.3596525405628436,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_future_workload_classification,end_to_end_linear,naive_time_sync,43,simulation_g1_to_g2_end_to_end__seed_43,validation,brier_score,0.7690440400339092,lower,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_future_workload_classification,end_to_end_linear,naive_time_sync,43,simulation_g1_to_g2_end_to_end__seed_43,validation,ece_10_bins,0.19965355408688384,lower,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_future_workload_regression,end_to_end_linear,naive_time_sync,43,simulation_g1_to_g2_end_to_end__seed_43,validation,mae,0.4135544678817193,lower,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_future_workload_regression,end_to_end_linear,naive_time_sync,43,simulation_g1_to_g2_end_to_end__seed_43,validation,rmse,0.47538820409888993,lower,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_future_workload_regression,end_to_end_linear,naive_time_sync,43,simulation_g1_to_g2_end_to_end__seed_43,validation,spearman,-0.16250678241996747,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_raw,naive_time_sync,43,simulation_g1_to_g2_end_to_end__seed_43,validation,frame_macro_f1,0.39264500157010584,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_raw,naive_time_sync,43,simulation_g1_to_g2_end_to_end__seed_43,validation,segmental_f1_iou_0.10,0.3288611645993612,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_raw,naive_time_sync,43,simulation_g1_to_g2_end_to_end__seed_43,validation,segmental_f1_iou_0.25,0.25410668432420885,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_raw,naive_time_sync,43,simulation_g1_to_g2_end_to_end__seed_43,validation,segmental_f1_iou_0.50,0.15610010790770593,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_raw,naive_time_sync,43,simulation_g1_to_g2_end_to_end__seed_43,validation,boundary_f1_1s,0.18892311174882015,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_raw,naive_time_sync,43,simulation_g1_to_g2_end_to_end__seed_43,validation,boundary_f1_2s,0.26309710232727296,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_raw,naive_time_sync,43,simulation_g1_to_g2_end_to_end__seed_43,validation,edit_score,0.276318842471932,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_raw,naive_time_sync,43,simulation_g1_to_g2_end_to_end__seed_43,validation,boundary_detection_delay_s,3.0009920634920637,lower,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_duration,naive_time_sync,43,simulation_g1_to_g2_end_to_end__seed_43,validation,frame_macro_f1,0.4403529813509902,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_duration,naive_time_sync,43,simulation_g1_to_g2_end_to_end__seed_43,validation,segmental_f1_iou_0.10,0.4645532822583906,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_duration,naive_time_sync,43,simulation_g1_to_g2_end_to_end__seed_43,validation,segmental_f1_iou_0.25,0.3711108076578277,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_duration,naive_time_sync,43,simulation_g1_to_g2_end_to_end__seed_43,validation,segmental_f1_iou_0.50,0.28487331194132665,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_duration,naive_time_sync,43,simulation_g1_to_g2_end_to_end__seed_43,validation,boundary_f1_1s,0.22214653493436387,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_duration,naive_time_sync,43,simulation_g1_to_g2_end_to_end__seed_43,validation,boundary_f1_2s,0.3383544011422301,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_duration,naive_time_sync,43,simulation_g1_to_g2_end_to_end__seed_43,validation,edit_score,0.5117010546141739,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_duration,naive_time_sync,43,simulation_g1_to_g2_end_to_end__seed_43,validation,boundary_detection_delay_s,3.5203729281767955,lower,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_future_workload_classification,end_to_end_linear,naive_time_sync,43,simulation_g1_to_g2_end_to_end__seed_43,held_out,macro_f1,0.24876893939393938,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_future_workload_classification,end_to_end_linear,naive_time_sync,43,simulation_g1_to_g2_end_to_end__seed_43,held_out,balanced_accuracy,0.28864843329476436,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_future_workload_classification,end_to_end_linear,naive_time_sync,43,simulation_g1_to_g2_end_to_end__seed_43,held_out,macro_auprc,0.34596375900465465,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_future_workload_classification,end_to_end_linear,naive_time_sync,43,simulation_g1_to_g2_end_to_end__seed_43,held_out,brier_score,0.7103766242762073,lower,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_future_workload_classification,end_to_end_linear,naive_time_sync,43,simulation_g1_to_g2_end_to_end__seed_43,held_out,ece_10_bins,0.19124030803019798,lower,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_future_workload_regression,end_to_end_linear,naive_time_sync,43,simulation_g1_to_g2_end_to_end__seed_43,held_out,mae,0.3798392273796101,lower,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_future_workload_regression,end_to_end_linear,naive_time_sync,43,simulation_g1_to_g2_end_to_end__seed_43,held_out,rmse,0.44882512566193544,lower,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_future_workload_regression,end_to_end_linear,naive_time_sync,43,simulation_g1_to_g2_end_to_end__seed_43,held_out,spearman,-0.2761984731465713,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_raw,naive_time_sync,43,simulation_g1_to_g2_end_to_end__seed_43,held_out,frame_macro_f1,0.283198492239571,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_raw,naive_time_sync,43,simulation_g1_to_g2_end_to_end__seed_43,held_out,segmental_f1_iou_0.10,0.30727226443998634,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_raw,naive_time_sync,43,simulation_g1_to_g2_end_to_end__seed_43,held_out,segmental_f1_iou_0.25,0.2568393640689394,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_raw,naive_time_sync,43,simulation_g1_to_g2_end_to_end__seed_43,held_out,segmental_f1_iou_0.50,0.19484728040995078,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_raw,naive_time_sync,43,simulation_g1_to_g2_end_to_end__seed_43,held_out,boundary_f1_1s,0.2828200014011635,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_raw,naive_time_sync,43,simulation_g1_to_g2_end_to_end__seed_43,held_out,boundary_f1_2s,0.3381332778464865,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_raw,naive_time_sync,43,simulation_g1_to_g2_end_to_end__seed_43,held_out,edit_score,0.2689916969415756,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_raw,naive_time_sync,43,simulation_g1_to_g2_end_to_end__seed_43,held_out,boundary_detection_delay_s,2.2689828080229226,lower,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_duration,naive_time_sync,43,simulation_g1_to_g2_end_to_end__seed_43,held_out,frame_macro_f1,0.3095015033116799,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_duration,naive_time_sync,43,simulation_g1_to_g2_end_to_end__seed_43,held_out,segmental_f1_iou_0.10,0.32703915101079156,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_duration,naive_time_sync,43,simulation_g1_to_g2_end_to_end__seed_43,held_out,segmental_f1_iou_0.25,0.27727333280002037,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_duration,naive_time_sync,43,simulation_g1_to_g2_end_to_end__seed_43,held_out,segmental_f1_iou_0.50,0.2116943273142202,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_duration,naive_time_sync,43,simulation_g1_to_g2_end_to_end__seed_43,held_out,boundary_f1_1s,0.21532964639390925,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_duration,naive_time_sync,43,simulation_g1_to_g2_end_to_end__seed_43,held_out,boundary_f1_2s,0.2729907065352936,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_duration,naive_time_sync,43,simulation_g1_to_g2_end_to_end__seed_43,held_out,edit_score,0.4388426081017509,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_duration,naive_time_sync,43,simulation_g1_to_g2_end_to_end__seed_43,held_out,boundary_detection_delay_s,2.012779552715655,lower,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_future_workload_classification,end_to_end_linear,mult,43,simulation_g1_to_g2_end_to_end__seed_43,validation,macro_f1,0.417082635535394,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_future_workload_classification,end_to_end_linear,mult,43,simulation_g1_to_g2_end_to_end__seed_43,validation,balanced_accuracy,0.41864527398589635,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_future_workload_classification,end_to_end_linear,mult,43,simulation_g1_to_g2_end_to_end__seed_43,validation,macro_auprc,0.4505597613449645,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_future_workload_classification,end_to_end_linear,mult,43,simulation_g1_to_g2_end_to_end__seed_43,validation,brier_score,0.616499724183026,lower,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_future_workload_classification,end_to_end_linear,mult,43,simulation_g1_to_g2_end_to_end__seed_43,validation,ece_10_bins,0.03950551990419627,lower,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_future_workload_regression,end_to_end_linear,mult,43,simulation_g1_to_g2_end_to_end__seed_43,validation,mae,0.1612156399836143,lower,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_future_workload_regression,end_to_end_linear,mult,43,simulation_g1_to_g2_end_to_end__seed_43,validation,rmse,0.19060812885843167,lower,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_future_workload_regression,end_to_end_linear,mult,43,simulation_g1_to_g2_end_to_end__seed_43,validation,spearman,0.3990504612045578,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_raw,mult,43,simulation_g1_to_g2_end_to_end__seed_43,validation,frame_macro_f1,0.5478355432961937,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_raw,mult,43,simulation_g1_to_g2_end_to_end__seed_43,validation,segmental_f1_iou_0.10,0.5912584125504985,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_raw,mult,43,simulation_g1_to_g2_end_to_end__seed_43,validation,segmental_f1_iou_0.25,0.4827926123906194,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_raw,mult,43,simulation_g1_to_g2_end_to_end__seed_43,validation,segmental_f1_iou_0.50,0.30809677195367985,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_raw,mult,43,simulation_g1_to_g2_end_to_end__seed_43,validation,boundary_f1_1s,0.2204925249042896,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_raw,mult,43,simulation_g1_to_g2_end_to_end__seed_43,validation,boundary_f1_2s,0.3550535657153304,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_raw,mult,43,simulation_g1_to_g2_end_to_end__seed_43,validation,edit_score,0.49431615242736565,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_raw,mult,43,simulation_g1_to_g2_end_to_end__seed_43,validation,boundary_detection_delay_s,3.340311004784689,lower,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_duration,mult,43,simulation_g1_to_g2_end_to_end__seed_43,validation,frame_macro_f1,0.616137982542439,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_duration,mult,43,simulation_g1_to_g2_end_to_end__seed_43,validation,segmental_f1_iou_0.10,0.7338983490637903,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_duration,mult,43,simulation_g1_to_g2_end_to_end__seed_43,validation,segmental_f1_iou_0.25,0.6444223566466215,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_duration,mult,43,simulation_g1_to_g2_end_to_end__seed_43,validation,segmental_f1_iou_0.50,0.4848367659029424,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_duration,mult,43,simulation_g1_to_g2_end_to_end__seed_43,validation,boundary_f1_1s,0.31044297138047133,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_duration,mult,43,simulation_g1_to_g2_end_to_end__seed_43,validation,boundary_f1_2s,0.4665373977873977,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_duration,mult,43,simulation_g1_to_g2_end_to_end__seed_43,validation,edit_score,0.7070594336219336,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_duration,mult,43,simulation_g1_to_g2_end_to_end__seed_43,validation,boundary_detection_delay_s,2.976973684210526,lower,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_future_workload_classification,end_to_end_linear,mult,43,simulation_g1_to_g2_end_to_end__seed_43,held_out,macro_f1,0.3555156843395832,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_future_workload_classification,end_to_end_linear,mult,43,simulation_g1_to_g2_end_to_end__seed_43,held_out,balanced_accuracy,0.43243437978138605,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_future_workload_classification,end_to_end_linear,mult,43,simulation_g1_to_g2_end_to_end__seed_43,held_out,macro_auprc,0.4188368804433949,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_future_workload_classification,end_to_end_linear,mult,43,simulation_g1_to_g2_end_to_end__seed_43,held_out,brier_score,0.6795806337176401,lower,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_future_workload_classification,end_to_end_linear,mult,43,simulation_g1_to_g2_end_to_end__seed_43,held_out,ece_10_bins,0.13198452163487673,lower,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_future_workload_regression,end_to_end_linear,mult,43,simulation_g1_to_g2_end_to_end__seed_43,held_out,mae,0.2300218134187162,lower,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_future_workload_regression,end_to_end_linear,mult,43,simulation_g1_to_g2_end_to_end__seed_43,held_out,rmse,0.2648017873955046,lower,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_future_workload_regression,end_to_end_linear,mult,43,simulation_g1_to_g2_end_to_end__seed_43,held_out,spearman,0.2786628354748048,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_raw,mult,43,simulation_g1_to_g2_end_to_end__seed_43,held_out,frame_macro_f1,0.38647232810972615,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_raw,mult,43,simulation_g1_to_g2_end_to_end__seed_43,held_out,segmental_f1_iou_0.10,0.4640691922988918,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_raw,mult,43,simulation_g1_to_g2_end_to_end__seed_43,held_out,segmental_f1_iou_0.25,0.3907493672541227,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_raw,mult,43,simulation_g1_to_g2_end_to_end__seed_43,held_out,segmental_f1_iou_0.50,0.27171371686237417,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_raw,mult,43,simulation_g1_to_g2_end_to_end__seed_43,held_out,boundary_f1_1s,0.260498279873995,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_raw,mult,43,simulation_g1_to_g2_end_to_end__seed_43,held_out,boundary_f1_2s,0.32357751834385845,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_raw,mult,43,simulation_g1_to_g2_end_to_end__seed_43,held_out,edit_score,0.438167563305431,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_raw,mult,43,simulation_g1_to_g2_end_to_end__seed_43,held_out,boundary_detection_delay_s,2.673076923076923,lower,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_duration,mult,43,simulation_g1_to_g2_end_to_end__seed_43,held_out,frame_macro_f1,0.41615298030285014,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_duration,mult,43,simulation_g1_to_g2_end_to_end__seed_43,held_out,segmental_f1_iou_0.10,0.5381441905653399,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_duration,mult,43,simulation_g1_to_g2_end_to_end__seed_43,held_out,segmental_f1_iou_0.25,0.4697865248839997,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_duration,mult,43,simulation_g1_to_g2_end_to_end__seed_43,held_out,segmental_f1_iou_0.50,0.3630514518394259,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_duration,mult,43,simulation_g1_to_g2_end_to_end__seed_43,held_out,boundary_f1_1s,0.2687366523691021,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_duration,mult,43,simulation_g1_to_g2_end_to_end__seed_43,held_out,boundary_f1_2s,0.3468418589959805,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_duration,mult,43,simulation_g1_to_g2_end_to_end__seed_43,held_out,edit_score,0.5699320781557624,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_duration,mult,43,simulation_g1_to_g2_end_to_end__seed_43,held_out,boundary_detection_delay_s,2.921153846153846,lower,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_future_workload_classification,end_to_end_linear,contiformer,43,simulation_g1_to_g2_end_to_end__seed_43,validation,macro_f1,0.35020388416614834,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_future_workload_classification,end_to_end_linear,contiformer,43,simulation_g1_to_g2_end_to_end__seed_43,validation,balanced_accuracy,0.4033016324858209,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_future_workload_classification,end_to_end_linear,contiformer,43,simulation_g1_to_g2_end_to_end__seed_43,validation,macro_auprc,0.42967336837872305,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_future_workload_classification,end_to_end_linear,contiformer,43,simulation_g1_to_g2_end_to_end__seed_43,validation,brier_score,0.617788284577017,lower,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_future_workload_classification,end_to_end_linear,contiformer,43,simulation_g1_to_g2_end_to_end__seed_43,validation,ece_10_bins,0.06179457250982524,lower,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_future_workload_regression,end_to_end_linear,contiformer,43,simulation_g1_to_g2_end_to_end__seed_43,validation,mae,0.14820028034349284,lower,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_future_workload_regression,end_to_end_linear,contiformer,43,simulation_g1_to_g2_end_to_end__seed_43,validation,rmse,0.17463415295415402,lower,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_future_workload_regression,end_to_end_linear,contiformer,43,simulation_g1_to_g2_end_to_end__seed_43,validation,spearman,0.5036896364622897,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_raw,contiformer,43,simulation_g1_to_g2_end_to_end__seed_43,validation,frame_macro_f1,0.4955552555382381,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_raw,contiformer,43,simulation_g1_to_g2_end_to_end__seed_43,validation,segmental_f1_iou_0.10,0.5421505513320529,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_raw,contiformer,43,simulation_g1_to_g2_end_to_end__seed_43,validation,segmental_f1_iou_0.25,0.41993139317539474,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_raw,contiformer,43,simulation_g1_to_g2_end_to_end__seed_43,validation,segmental_f1_iou_0.50,0.26294415132940674,higher,available,,False,end_to_end_finetuned_v1
