dataset_id,variant_id,fused_dim,second_stream_role,second_stream_is_real_vehicle,evidence_role,fusion_route,lag_policy,causal_policy,lag_gate_mean,context_gate_mean,vehicle_gate_mean,causal_gate_mean,source_stage,status,task_name,model_name,split_strategy,seed,fold_index,test_group,sample_count,macro_f1,balanced_accuracy,rmse,mae,nrmse,top1,top3,top5,mrr,fold_skipped_reason,stage,track,evaluation_group,split_group
nasa_csm,v3_force_private_causal,,,,,,,,,,,,P35_public_v3_confirm,,,,,29.0,,,86.0,0.3014861995753715,0.3333333333333333,,,,,,,,,confirm,objective,benchmark_only,subject_23
nasa_csm,v3_force_private_causal,,,,,,,,,,,,P35_public_v3_confirm,,,,,29.0,,,85.0,0.3034188034188034,0.3333333333333333,,,,,,,,,confirm,objective,benchmark_only,subject_24
nasa_csm,v3_force_private_causal,,,,,,,,,,,,P35_public_v3_confirm,,,,,29.0,,,86.0,0.3014861995753715,0.3333333333333333,,,,,,,,,confirm,objective,benchmark_only,subject_25
nasa_csm,v3_force_private_causal,,,,,,,,,,,,P35_public_v3_confirm,,,,,29.0,,,86.0,0.3014861995753715,0.3333333333333333,,,,,,,,,confirm,objective,benchmark_only,subject_26
nasa_csm,v3_force_private_causal,,,,,,,,,,,,P35_public_v3_confirm,,,,,29.0,,,81.0,0.3090507726269315,0.3333333333333333,,,,,,,,,confirm,objective,benchmark_only,subject_5
nasa_csm,v3_force_private_causal,,,,,,,,,,,,P35_public_v3_confirm,,,,,29.0,,,81.0,0.3090507726269315,0.3333333333333333,,,,,,,,,confirm,objective,benchmark_only,subject_6
nasa_csm,v3_force_private_causal,,,,,,,,,,,,P35_public_v3_confirm,,,,,29.0,,,87.0,0.2995780590717299,0.3333333333333333,,,,,,,,,confirm,objective,benchmark_only,subject_9
nasa_csm,v3_force_private_causal,,,,,,,,,,,,P35_public_v3_confirm,,,,,29.0,,,100.0,0.3082437275985663,0.3333333333333333,,,,,,,,,confirm,objective,loft_only,subject_10
nasa_csm,v3_force_private_causal,,,,,,,,,,,,P35_public_v3_confirm,,,,,29.0,,,80.0,0.3087248322147651,0.3333333333333333,,,,,,,,,confirm,objective,loft_only,subject_11
nasa_csm,v3_force_private_causal,,,,,,,,,,,,P35_public_v3_confirm,,,,,29.0,,,80.0,0.3087248322147651,0.3333333333333333,,,,,,,,,confirm,objective,loft_only,subject_12
nasa_csm,v3_force_private_causal,,,,,,,,,,,,P35_public_v3_confirm,,,,,29.0,,,78.0,0.5291766586730615,0.5,,,,,,,,,confirm,objective,loft_only,subject_13
nasa_csm,v3_force_private_causal,,,,,,,,,,,,P35_public_v3_confirm,,,,,29.0,,,78.0,0.5291766586730615,0.5,,,,,,,,,confirm,objective,loft_only,subject_14
nasa_csm,v3_force_private_causal,,,,,,,,,,,,P35_public_v3_confirm,,,,,29.0,,,64.0,0.5225225225225225,0.5,,,,,,,,,confirm,objective,loft_only,subject_17
nasa_csm,v3_force_private_causal,,,,,,,,,,,,P35_public_v3_confirm,,,,,29.0,,,64.0,0.6613659531090724,0.5833333333333334,,,,,,,,,confirm,objective,loft_only,subject_18
nasa_csm,v3_force_private_causal,,,,,,,,,,,,P35_public_v3_confirm,,,,,29.0,,,94.0,0.5341130604288499,0.5,,,,,,,,,confirm,objective,loft_only,subject_19
nasa_csm,v3_force_private_causal,,,,,,,,,,,,P35_public_v3_confirm,,,,,29.0,,,91.0,0.5333333333333333,0.5,,,,,,,,,confirm,objective,loft_only,subject_21
nasa_csm,v3_force_private_causal,,,,,,,,,,,,P35_public_v3_confirm,,,,,29.0,,,91.0,0.5333333333333333,0.5,,,,,,,,,confirm,objective,loft_only,subject_22
nasa_csm,v3_force_private_causal,,,,,,,,,,,,P35_public_v3_confirm,,,,,29.0,,,69.0,0.5252525252525252,0.5,,,,,,,,,confirm,objective,loft_only,subject_23
nasa_csm,v3_force_private_causal,,,,,,,,,,,,P35_public_v3_confirm,,,,,29.0,,,69.0,0.5252525252525252,0.5,,,,,,,,,confirm,objective,loft_only,subject_24
nasa_csm,v3_force_private_causal,,,,,,,,,,,,P35_public_v3_confirm,,,,,29.0,,,52.0,0.4798573975044563,0.5,,,,,,,,,confirm,objective,loft_only,subject_25
nasa_csm,v3_force_private_causal,,,,,,,,,,,,P35_public_v3_confirm,,,,,29.0,,,51.0,0.4790069368382621,0.5,,,,,,,,,confirm,objective,loft_only,subject_26
nasa_csm,v3_force_private_causal,,,,,,,,,,,,P35_public_v3_confirm,,,,,29.0,,,99.0,0.5352977286678944,0.5,,,,,,,,,confirm,objective,loft_only,subject_5
nasa_csm,v3_force_private_causal,,,,,,,,,,,,P35_public_v3_confirm,,,,,29.0,,,99.0,0.5352977286678944,0.5,,,,,,,,,confirm,objective,loft_only,subject_6
nasa_csm,v3_force_private_causal,,,,,,,,,,,,P35_public_v3_confirm,,,,,29.0,,,100.0,0.3082437275985663,0.3333333333333333,,,,,,,,,confirm,objective,loft_only,subject_9
nasa_csm,v3_force_private_causal,,,,,,,,,,,,P35_public_v3_confirm,,,,,29.0,,,187.0,0.301775147928994,0.3248407643312102,,,,,,,,,confirm,objective,combined,subject_10
nasa_csm,v3_force_private_causal,,,,,,,,,,,,P35_public_v3_confirm,,,,,29.0,,,165.0,0.4317713526088402,0.4738095238095238,,,,,,,,,confirm,objective,combined,subject_11
nasa_csm,v3_force_private_causal,,,,,,,,,,,,P35_public_v3_confirm,,,,,29.0,,,166.0,0.4898489848984899,0.4583333333333333,,,,,,,,,confirm,objective,combined,subject_12
nasa_csm,v3_force_private_causal,,,,,,,,,,,,P35_public_v3_confirm,,,,,29.0,,,164.0,0.4373873873873874,0.4166666666666667,,,,,,,,,confirm,objective,combined,subject_13
nasa_csm,v3_force_private_causal,,,,,,,,,,,,P35_public_v3_confirm,,,,,29.0,,,165.0,0.4826058319861086,0.4722222222222222,,,,,,,,,confirm,objective,combined,subject_14
nasa_csm,v3_force_private_causal,,,,,,,,,,,,P35_public_v3_confirm,,,,,29.0,,,150.0,0.4687890137328339,0.4444444444444444,,,,,,,,,confirm,objective,combined,subject_17
nasa_csm,v3_force_private_causal,,,,,,,,,,,,P35_public_v3_confirm,,,,,29.0,,,149.0,0.4035591274397245,0.393939393939394,,,,,,,,,confirm,objective,combined,subject_18
nasa_csm,v3_force_private_causal,,,,,,,,,,,,P35_public_v3_confirm,,,,,29.0,,,178.0,0.5329218106995884,0.5,,,,,,,,,confirm,objective,combined,subject_19
nasa_csm,v3_force_private_causal,,,,,,,,,,,,P35_public_v3_confirm,,,,,29.0,,,177.0,0.3695057833859096,0.3798798798798799,,,,,,,,,confirm,objective,combined,subject_21
nasa_csm,v3_force_private_causal,,,,,,,,,,,,P35_public_v3_confirm,,,,,29.0,,,178.0,0.4293049960642681,0.4194194194194194,,,,,,,,,confirm,objective,combined,subject_22
nasa_csm,v3_force_private_causal,,,,,,,,,,,,P35_public_v3_confirm,,,,,29.0,,,155.0,0.302158273381295,0.3333333333333333,,,,,,,,,confirm,objective,combined,subject_23
nasa_csm,v3_force_private_causal,,,,,,,,,,,,P35_public_v3_confirm,,,,,29.0,,,154.0,0.5137878787878788,0.4848484848484848,,,,,,,,,confirm,objective,combined,subject_24
nasa_csm,v3_force_private_causal,,,,,,,,,,,,P35_public_v3_confirm,,,,,29.0,,,138.0,0.4496695865990472,0.4444444444444444,,,,,,,,,confirm,objective,combined,subject_25
nasa_csm,v3_force_private_causal,,,,,,,,,,,,P35_public_v3_confirm,,,,,29.0,,,137.0,0.4176470588235294,0.4166666666666667,,,,,,,,,confirm,objective,combined,subject_26
nasa_csm,v3_force_private_causal,,,,,,,,,,,,P35_public_v3_confirm,,,,,29.0,,,180.0,0.4436436436436436,0.4166666666666667,,,,,,,,,confirm,objective,combined,subject_5
nasa_csm,v3_force_private_causal,,,,,,,,,,,,P35_public_v3_confirm,,,,,29.0,,,180.0,0.4807497467071935,0.4444444444444444,,,,,,,,,confirm,objective,combined,subject_6
nasa_csm,v3_force_private_causal,,,,,,,,,,,,P35_public_v3_confirm,,,,,29.0,,,187.0,0.4402737047898338,0.4166666666666667,,,,,,,,,confirm,objective,combined,subject_9
nasa_csm,v3_context_adapter_only,,,,,,,,,,,,P35_public_v3_confirm,,,,,42.0,,,87.0,0.2995780590717299,0.3333333333333333,,,,,,,,,confirm,objective,benchmark_only,subject_10
nasa_csm,v3_context_adapter_only,,,,,,,,,,,,P35_public_v3_confirm,,,,,42.0,,,85.0,0.2987012987012987,0.323943661971831,,,,,,,,,confirm,objective,benchmark_only,subject_11
nasa_csm,v3_context_adapter_only,,,,,,,,,,,,P35_public_v3_confirm,,,,,42.0,,,86.0,0.3014861995753715,0.3333333333333333,,,,,,,,,confirm,objective,benchmark_only,subject_12
nasa_csm,v3_context_adapter_only,,,,,,,,,,,,P35_public_v3_confirm,,,,,42.0,,,86.0,0.3014861995753715,0.3333333333333333,,,,,,,,,confirm,objective,benchmark_only,subject_13
nasa_csm,v3_context_adapter_only,,,,,,,,,,,,P35_public_v3_confirm,,,,,42.0,,,87.0,0.47008547008547,0.4444444444444444,,,,,,,,,confirm,objective,benchmark_only,subject_14
nasa_csm,v3_context_adapter_only,,,,,,,,,,,,P35_public_v3_confirm,,,,,42.0,,,86.0,0.3986568986568986,0.3888888888888889,,,,,,,,,confirm,objective,benchmark_only,subject_17
nasa_csm,v3_context_adapter_only,,,,,,,,,,,,P35_public_v3_confirm,,,,,42.0,,,85.0,0.3034188034188034,0.3333333333333333,,,,,,,,,confirm,objective,benchmark_only,subject_18
nasa_csm,v3_context_adapter_only,,,,,,,,,,,,P35_public_v3_confirm,,,,,42.0,,,84.0,0.3053763440860215,0.3333333333333333,,,,,,,,,confirm,objective,benchmark_only,subject_19
nasa_csm,v3_context_adapter_only,,,,,,,,,,,,P35_public_v3_confirm,,,,,42.0,,,86.0,0.3014861995753715,0.3333333333333333,,,,,,,,,confirm,objective,benchmark_only,subject_21
nasa_csm,v3_context_adapter_only,,,,,,,,,,,,P35_public_v3_confirm,,,,,42.0,,,87.0,0.4361904761904762,0.4765258215962442,,,,,,,,,confirm,objective,benchmark_only,subject_22
nasa_csm,v3_context_adapter_only,,,,,,,,,,,,P35_public_v3_confirm,,,,,42.0,,,86.0,0.3014861995753715,0.3333333333333333,,,,,,,,,confirm,objective,benchmark_only,subject_23
nasa_csm,v3_context_adapter_only,,,,,,,,,,,,P35_public_v3_confirm,,,,,42.0,,,85.0,0.3034188034188034,0.3333333333333333,,,,,,,,,confirm,objective,benchmark_only,subject_24
nasa_csm,v3_context_adapter_only,,,,,,,,,,,,P35_public_v3_confirm,,,,,42.0,,,86.0,0.3014861995753715,0.3333333333333333,,,,,,,,,confirm,objective,benchmark_only,subject_25
nasa_csm,v3_context_adapter_only,,,,,,,,,,,,P35_public_v3_confirm,,,,,42.0,,,86.0,0.4720430107526881,0.4444444444444444,,,,,,,,,confirm,objective,benchmark_only,subject_26
nasa_csm,v3_context_adapter_only,,,,,,,,,,,,P35_public_v3_confirm,,,,,42.0,,,81.0,0.3111111111111111,0.3333333333333333,,,,,,,,,confirm,objective,benchmark_only,subject_5
nasa_csm,v3_context_adapter_only,,,,,,,,,,,,P35_public_v3_confirm,,,,,42.0,,,81.0,0.4029680365296803,0.4444444444444444,,,,,,,,,confirm,objective,benchmark_only,subject_6
nasa_csm,v3_context_adapter_only,,,,,,,,,,,,P35_public_v3_confirm,,,,,42.0,,,87.0,0.3824786324786324,0.3841940532081377,,,,,,,,,confirm,objective,benchmark_only,subject_9
nasa_csm,v3_context_adapter_only,,,,,,,,,,,,P35_public_v3_confirm,,,,,42.0,,,100.0,0.4782608695652174,0.4444444444444444,,,,,,,,,confirm,objective,loft_only,subject_10
nasa_csm,v3_context_adapter_only,,,,,,,,,,,,P35_public_v3_confirm,,,,,42.0,,,80.0,0.3087248322147651,0.3333333333333333,,,,,,,,,confirm,objective,loft_only,subject_11
nasa_csm,v3_context_adapter_only,,,,,,,,,,,,P35_public_v3_confirm,,,,,42.0,,,80.0,0.4774774774774775,0.4444444444444444,,,,,,,,,confirm,objective,loft_only,subject_12
nasa_csm,v3_context_adapter_only,,,,,,,,,,,,P35_public_v3_confirm,,,,,42.0,,,78.0,0.5291766586730615,0.5,,,,,,,,,confirm,objective,loft_only,subject_13
nasa_csm,v3_context_adapter_only,,,,,,,,,,,,P35_public_v3_confirm,,,,,42.0,,,78.0,0.6041222459132907,0.6666666666666666,,,,,,,,,confirm,objective,loft_only,subject_14
nasa_csm,v3_context_adapter_only,,,,,,,,,,,,P35_public_v3_confirm,,,,,42.0,,,64.0,0.5225225225225225,0.5,,,,,,,,,confirm,objective,loft_only,subject_17
nasa_csm,v3_context_adapter_only,,,,,,,,,,,,P35_public_v3_confirm,,,,,42.0,,,64.0,0.2923976608187134,0.3333333333333333,,,,,,,,,confirm,objective,loft_only,subject_18
nasa_csm,v3_context_adapter_only,,,,,,,,,,,,P35_public_v3_confirm,,,,,42.0,,,94.0,0.5803921568627451,0.5555555555555555,,,,,,,,,confirm,objective,loft_only,subject_19
nasa_csm,v3_context_adapter_only,,,,,,,,,,,,P35_public_v3_confirm,,,,,42.0,,,91.0,0.5333333333333333,0.5,,,,,,,,,confirm,objective,loft_only,subject_21
nasa_csm,v3_context_adapter_only,,,,,,,,,,,,P35_public_v3_confirm,,,,,42.0,,,91.0,0.5796747967479675,0.5555555555555555,,,,,,,,,confirm,objective,loft_only,subject_22
nasa_csm,v3_context_adapter_only,,,,,,,,,,,,P35_public_v3_confirm,,,,,42.0,,,69.0,0.5252525252525252,0.5,,,,,,,,,confirm,objective,loft_only,subject_23
nasa_csm,v3_context_adapter_only,,,,,,,,,,,,P35_public_v3_confirm,,,,,42.0,,,69.0,0.5252525252525252,0.5,,,,,,,,,confirm,objective,loft_only,subject_24
nasa_csm,v3_context_adapter_only,,,,,,,,,,,,P35_public_v3_confirm,,,,,42.0,,,52.0,0.3798822899946495,0.3888888888888889,,,,,,,,,confirm,objective,loft_only,subject_25
nasa_csm,v3_context_adapter_only,,,,,,,,,,,,P35_public_v3_confirm,,,,,42.0,,,51.0,0.5124183006535947,0.5,,,,,,,,,confirm,objective,loft_only,subject_26
nasa_csm,v3_context_adapter_only,,,,,,,,,,,,P35_public_v3_confirm,,,,,42.0,,,99.0,0.5814814814814815,0.5555555555555555,,,,,,,,,confirm,objective,loft_only,subject_5
nasa_csm,v3_context_adapter_only,,,,,,,,,,,,P35_public_v3_confirm,,,,,42.0,,,99.0,0.5352977286678944,0.5,,,,,,,,,confirm,objective,loft_only,subject_6
nasa_csm,v3_context_adapter_only,,,,,,,,,,,,P35_public_v3_confirm,,,,,42.0,,,100.0,0.4051480051480052,0.3888888888888889,,,,,,,,,confirm,objective,loft_only,subject_9
nasa_csm,v3_context_adapter_only,,,,,,,,,,,,P35_public_v3_confirm,,,,,42.0,,,187.0,0.4402737047898338,0.4166666666666667,,,,,,,,,confirm,objective,combined,subject_10
nasa_csm,v3_context_adapter_only,,,,,,,,,,,,P35_public_v3_confirm,,,,,42.0,,,165.0,0.3851010101010101,0.6047619047619047,,,,,,,,,confirm,objective,combined,subject_11
nasa_csm,v3_context_adapter_only,,,,,,,,,,,,P35_public_v3_confirm,,,,,42.0,,,166.0,0.3050108932461873,0.3333333333333333,,,,,,,,,confirm,objective,combined,subject_12
nasa_csm,v3_context_adapter_only,,,,,,,,,,,,P35_public_v3_confirm,,,,,42.0,,,164.0,0.3532954741008432,0.3611111111111111,,,,,,,,,confirm,objective,combined,subject_13
nasa_csm,v3_context_adapter_only,,,,,,,,,,,,P35_public_v3_confirm,,,,,42.0,,,165.0,0.5176935512843542,0.5,,,,,,,,,confirm,objective,combined,subject_14
nasa_csm,v3_context_adapter_only,,,,,,,,,,,,P35_public_v3_confirm,,,,,42.0,,,150.0,0.4271223470661673,0.4166666666666667,,,,,,,,,confirm,objective,combined,subject_17
nasa_csm,v3_context_adapter_only,,,,,,,,,,,,P35_public_v3_confirm,,,,,42.0,,,149.0,0.2998760842627013,0.3333333333333333,,,,,,,,,confirm,objective,combined,subject_18
nasa_csm,v3_context_adapter_only,,,,,,,,,,,,P35_public_v3_confirm,,,,,42.0,,,178.0,0.5616615067079463,0.5333333333333333,,,,,,,,,confirm,objective,combined,subject_19
nasa_csm,v3_context_adapter_only,,,,,,,,,,,,P35_public_v3_confirm,,,,,42.0,,,177.0,0.4557924411495346,0.4547341459106165,,,,,,,,,confirm,objective,combined,subject_21
nasa_csm,v3_context_adapter_only,,,,,,,,,,,,P35_public_v3_confirm,,,,,42.0,,,178.0,0.4382754994742376,0.4376876876876877,,,,,,,,,confirm,objective,combined,subject_22
nasa_csm,v3_context_adapter_only,,,,,,,,,,,,P35_public_v3_confirm,,,,,42.0,,,155.0,0.298932384341637,0.3333333333333333,,,,,,,,,confirm,objective,combined,subject_23
nasa_csm,v3_context_adapter_only,,,,,,,,,,,,P35_public_v3_confirm,,,,,42.0,,,154.0,0.4634320881637326,0.4545454545454546,,,,,,,,,confirm,objective,combined,subject_24
nasa_csm,v3_context_adapter_only,,,,,,,,,,,,P35_public_v3_confirm,,,,,42.0,,,138.0,0.5040446304044631,0.5,,,,,,,,,confirm,objective,combined,subject_25
nasa_csm,v3_context_adapter_only,,,,,,,,,,,,P35_public_v3_confirm,,,,,42.0,,,137.0,0.4751584844464101,0.4691358024691358,,,,,,,,,confirm,objective,combined,subject_26
nasa_csm,v3_context_adapter_only,,,,,,,,,,,,P35_public_v3_confirm,,,,,42.0,,,180.0,0.5222986748216106,0.5395161290322581,,,,,,,,,confirm,objective,combined,subject_5
nasa_csm,v3_context_adapter_only,,,,,,,,,,,,P35_public_v3_confirm,,,,,42.0,,,180.0,0.5269185773917635,0.5634856630824373,,,,,,,,,confirm,objective,combined,subject_6
nasa_csm,v3_context_adapter_only,,,,,,,,,,,,P35_public_v3_confirm,,,,,42.0,,,187.0,0.4148586456278764,0.4102972399150743,,,,,,,,,confirm,objective,combined,subject_9
nasa_csm,v3_context_adapter_only,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,87.0,0.2995780590717299,0.3333333333333333,,,,,,,,,confirm,objective,benchmark_only,subject_10
nasa_csm,v3_context_adapter_only,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,85.0,0.3026315789473684,0.323943661971831,,,,,,,,,confirm,objective,benchmark_only,subject_11
nasa_csm,v3_context_adapter_only,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,86.0,0.3014861995753715,0.3333333333333333,,,,,,,,,confirm,objective,benchmark_only,subject_12
nasa_csm,v3_context_adapter_only,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,86.0,0.3014861995753715,0.3333333333333333,,,,,,,,,confirm,objective,benchmark_only,subject_13
nasa_csm,v3_context_adapter_only,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,87.0,0.47008547008547,0.4444444444444444,,,,,,,,,confirm,objective,benchmark_only,subject_14
nasa_csm,v3_context_adapter_only,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,86.0,0.5050108932461873,0.4953051643192488,,,,,,,,,confirm,objective,benchmark_only,subject_17
nasa_csm,v3_context_adapter_only,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,85.0,0.3034188034188034,0.3333333333333333,,,,,,,,,confirm,objective,benchmark_only,subject_18
nasa_csm,v3_context_adapter_only,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,84.0,0.3053763440860215,0.3333333333333333,,,,,,,,,confirm,objective,benchmark_only,subject_19
nasa_csm,v3_context_adapter_only,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,86.0,0.3014861995753715,0.3333333333333333,,,,,,,,,confirm,objective,benchmark_only,subject_21
nasa_csm,v3_context_adapter_only,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,87.0,0.4824717765894236,0.4906103286384977,,,,,,,,,confirm,objective,benchmark_only,subject_22
nasa_csm,v3_context_adapter_only,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,86.0,0.3014861995753715,0.3333333333333333,,,,,,,,,confirm,objective,benchmark_only,subject_23
nasa_csm,v3_context_adapter_only,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,85.0,0.3010752688172043,0.3286384976525822,,,,,,,,,confirm,objective,benchmark_only,subject_24
nasa_csm,v3_context_adapter_only,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,86.0,0.3014861995753715,0.3333333333333333,,,,,,,,,confirm,objective,benchmark_only,subject_25
nasa_csm,v3_context_adapter_only,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,86.0,0.4720430107526881,0.4444444444444444,,,,,,,,,confirm,objective,benchmark_only,subject_26
nasa_csm,v3_context_adapter_only,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,81.0,0.3153153153153153,0.3333333333333333,,,,,,,,,confirm,objective,benchmark_only,subject_5
nasa_csm,v3_context_adapter_only,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,81.0,0.5034013605442177,0.5507936507936507,,,,,,,,,confirm,objective,benchmark_only,subject_6
nasa_csm,v3_context_adapter_only,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,87.0,0.3708482676224611,0.3794992175273866,,,,,,,,,confirm,objective,benchmark_only,subject_9
nasa_csm,v3_context_adapter_only,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,100.0,0.3082437275985663,0.3333333333333333,,,,,,,,,confirm,objective,loft_only,subject_10
nasa_csm,v3_context_adapter_only,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,80.0,0.3087248322147651,0.3333333333333333,,,,,,,,,confirm,objective,loft_only,subject_11
nasa_csm,v3_context_adapter_only,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,80.0,0.3087248322147651,0.3333333333333333,,,,,,,,,confirm,objective,loft_only,subject_12
nasa_csm,v3_context_adapter_only,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,78.0,0.5291766586730615,0.5,,,,,,,,,confirm,objective,loft_only,subject_13
nasa_csm,v3_context_adapter_only,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,78.0,0.5538597655385976,0.5555555555555555,,,,,,,,,confirm,objective,loft_only,subject_14
nasa_csm,v3_context_adapter_only,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,64.0,0.4876285793716986,0.5,,,,,,,,,confirm,objective,loft_only,subject_17
nasa_csm,v3_context_adapter_only,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,64.0,0.5225225225225225,0.5,,,,,,,,,confirm,objective,loft_only,subject_18
nasa_csm,v3_context_adapter_only,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,94.0,0.5341130604288499,0.5,,,,,,,,,confirm,objective,loft_only,subject_19
nasa_csm,v3_context_adapter_only,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,91.0,0.4967466071760549,0.5,,,,,,,,,confirm,objective,loft_only,subject_21
nasa_csm,v3_context_adapter_only,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,91.0,0.4967466071760549,0.5,,,,,,,,,confirm,objective,loft_only,subject_22
nasa_csm,v3_context_adapter_only,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,69.0,0.5252525252525252,0.5,,,,,,,,,confirm,objective,loft_only,subject_23
nasa_csm,v3_context_adapter_only,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,69.0,0.5252525252525252,0.5,,,,,,,,,confirm,objective,loft_only,subject_24
nasa_csm,v3_context_adapter_only,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,52.0,0.561631139944393,0.6111111111111112,,,,,,,,,confirm,objective,loft_only,subject_25
nasa_csm,v3_context_adapter_only,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,51.0,0.4790069368382621,0.5,,,,,,,,,confirm,objective,loft_only,subject_26
nasa_csm,v3_context_adapter_only,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,99.0,0.5352977286678944,0.5,,,,,,,,,confirm,objective,loft_only,subject_5
nasa_csm,v3_context_adapter_only,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,99.0,0.6196038598273236,0.6111111111111112,,,,,,,,,confirm,objective,loft_only,subject_6
nasa_csm,v3_context_adapter_only,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,100.0,0.4051480051480052,0.3888888888888889,,,,,,,,,confirm,objective,loft_only,subject_9
nasa_csm,v3_context_adapter_only,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,187.0,0.4402737047898338,0.4166666666666667,,,,,,,,,confirm,objective,combined,subject_10
nasa_csm,v3_context_adapter_only,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,165.0,0.4159491830252937,0.5476190476190476,,,,,,,,,confirm,objective,combined,subject_11
nasa_csm,v3_context_adapter_only,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,166.0,0.427042704270427,0.4142857142857143,,,,,,,,,confirm,objective,combined,subject_12
nasa_csm,v3_context_adapter_only,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,164.0,0.4300847457627119,0.4166666666666667,,,,,,,,,confirm,objective,combined,subject_13
nasa_csm,v3_context_adapter_only,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,165.0,0.514317235845745,0.5277777777777778,,,,,,,,,confirm,objective,combined,subject_14
