dataset,task,consumer,seed,fold,role,metric,fusion_method,best_single_value,fusion_value,fusion_gain,direction_normalized,status
model_independent_aviation_simulation,simulated_future_workload_classification,linear,43,simulation_g1_to_g2_clean_locked__seed_43,validation,balanced_accuracy,chronaris,0.6203661771365724,0.5822928123180436,-0.03807336481852874,higher_is_better,available
model_independent_aviation_simulation,simulated_future_workload_classification,linear,43,simulation_g1_to_g2_clean_locked__seed_43,validation,brier_score,naive_time_sync,0.4858588529269728,0.8645261244804945,-0.3786672715535217,higher_is_better,available
model_independent_aviation_simulation,simulated_future_workload_classification,linear,43,simulation_g1_to_g2_clean_locked__seed_43,validation,brier_score,mult,0.4858588529269728,0.6491810361516859,-0.1633221832247131,higher_is_better,available
model_independent_aviation_simulation,simulated_future_workload_classification,linear,43,simulation_g1_to_g2_clean_locked__seed_43,validation,brier_score,contiformer,0.4858588529269728,0.6323363013239376,-0.1464774483969648,higher_is_better,available
model_independent_aviation_simulation,simulated_future_workload_classification,linear,43,simulation_g1_to_g2_clean_locked__seed_43,validation,brier_score,chronaris,0.4858588529269728,0.5689718372876106,-0.0831129843606378,higher_is_better,available
model_independent_aviation_simulation,simulated_future_workload_classification,linear,43,simulation_g1_to_g2_clean_locked__seed_43,validation,ece_10_bins,naive_time_sync,0.06503907045648129,0.330372554556431,-0.2653334840999497,higher_is_better,available
model_independent_aviation_simulation,simulated_future_workload_classification,linear,43,simulation_g1_to_g2_clean_locked__seed_43,validation,ece_10_bins,mult,0.06503907045648129,0.14308771702221482,-0.07804864656573353,higher_is_better,available
model_independent_aviation_simulation,simulated_future_workload_classification,linear,43,simulation_g1_to_g2_clean_locked__seed_43,validation,ece_10_bins,contiformer,0.06503907045648129,0.2034304301583943,-0.13839135970191302,higher_is_better,available
model_independent_aviation_simulation,simulated_future_workload_classification,linear,43,simulation_g1_to_g2_clean_locked__seed_43,validation,ece_10_bins,chronaris,0.06503907045648129,0.1501800213346291,-0.08514095087814781,higher_is_better,available
model_independent_aviation_simulation,simulated_future_workload_classification,linear,43,simulation_g1_to_g2_clean_locked__seed_43,validation,macro_auprc,naive_time_sync,0.6149178824140104,0.3755157101397206,-0.23940217227428973,higher_is_better,available
model_independent_aviation_simulation,simulated_future_workload_classification,linear,43,simulation_g1_to_g2_clean_locked__seed_43,validation,macro_auprc,mult,0.6149178824140104,0.4484217435472055,-0.16649613886680487,higher_is_better,available
model_independent_aviation_simulation,simulated_future_workload_classification,linear,43,simulation_g1_to_g2_clean_locked__seed_43,validation,macro_auprc,contiformer,0.6149178824140104,0.6112751324743869,-0.0036427499396234353,higher_is_better,available
model_independent_aviation_simulation,simulated_future_workload_classification,linear,43,simulation_g1_to_g2_clean_locked__seed_43,validation,macro_auprc,chronaris,0.6149178824140104,0.5920155490886863,-0.022902333325324098,higher_is_better,available
model_independent_aviation_simulation,simulated_future_workload_classification,linear,43,simulation_g1_to_g2_clean_locked__seed_43,validation,macro_f1,naive_time_sync,0.6143292043710531,0.3261358524516419,-0.2881933519194112,higher_is_better,available
model_independent_aviation_simulation,simulated_future_workload_classification,linear,43,simulation_g1_to_g2_clean_locked__seed_43,validation,macro_f1,mult,0.6143292043710531,0.39780671507579135,-0.21652248929526174,higher_is_better,available
model_independent_aviation_simulation,simulated_future_workload_classification,linear,43,simulation_g1_to_g2_clean_locked__seed_43,validation,macro_f1,contiformer,0.6143292043710531,0.5644444444444444,-0.04988475992660868,higher_is_better,available
model_independent_aviation_simulation,simulated_future_workload_classification,linear,43,simulation_g1_to_g2_clean_locked__seed_43,validation,macro_f1,chronaris,0.6143292043710531,0.5802403786274755,-0.03408882574357763,higher_is_better,available
model_independent_aviation_simulation,simulated_future_workload_classification,minirocket,17,simulation_g1_to_g2_clean_locked__seed_17,held_out,balanced_accuracy,naive_time_sync,0.4650760147664035,0.39152160921586326,-0.07355440555054021,higher_is_better,available
model_independent_aviation_simulation,simulated_future_workload_classification,minirocket,17,simulation_g1_to_g2_clean_locked__seed_17,held_out,balanced_accuracy,mult,0.4650760147664035,0.5602671854404279,0.09519117067402438,higher_is_better,available
model_independent_aviation_simulation,simulated_future_workload_classification,minirocket,17,simulation_g1_to_g2_clean_locked__seed_17,held_out,balanced_accuracy,contiformer,0.4650760147664035,0.5063363298451732,0.041260315078769705,higher_is_better,available
model_independent_aviation_simulation,simulated_future_workload_classification,minirocket,17,simulation_g1_to_g2_clean_locked__seed_17,held_out,balanced_accuracy,chronaris,0.4650760147664035,0.46886509763033973,0.003789082863936255,higher_is_better,available
model_independent_aviation_simulation,simulated_future_workload_classification,minirocket,17,simulation_g1_to_g2_clean_locked__seed_17,held_out,brier_score,naive_time_sync,0.7035864782380953,0.7429307329288305,-0.039344254690735214,higher_is_better,available
model_independent_aviation_simulation,simulated_future_workload_classification,minirocket,17,simulation_g1_to_g2_clean_locked__seed_17,held_out,brier_score,mult,0.7035864782380953,0.5521169812308453,0.15146949700725,higher_is_better,available
model_independent_aviation_simulation,simulated_future_workload_classification,minirocket,17,simulation_g1_to_g2_clean_locked__seed_17,held_out,brier_score,contiformer,0.7035864782380953,0.7574443843556752,-0.0538579061175799,higher_is_better,available
model_independent_aviation_simulation,simulated_future_workload_classification,minirocket,17,simulation_g1_to_g2_clean_locked__seed_17,held_out,brier_score,chronaris,0.7035864782380953,0.5931417660649587,0.11044471217313656,higher_is_better,available
model_independent_aviation_simulation,simulated_future_workload_classification,minirocket,17,simulation_g1_to_g2_clean_locked__seed_17,held_out,ece_10_bins,naive_time_sync,0.334938999274798,0.28243257111350084,0.052506428161297136,higher_is_better,available
